field_id,crop,actual_et,actual_eto,actual_etof
CA_249203,47,2.1938796561604583,4.133057306590257,0.6591031518624642
CA_249248,47,0.6121146131805159,4.20906876790831,0.2291518624641834
CA_249252,69,1.2086876790830945,4.098985673352436,0.37407163323782233
CA_249254,47,0.9440114613180515,4.297724928366762,0.2813724928366762
CA_249284,69,2.5053323782234957,4.241131805157593,0.5662893982808023
CA_249291,47,2.433914040114613,4.134504297994269,0.5765530085959885
CA_249296,47,1.5362292263610315,4.278366762177651,0.4151260744985673
CA_249344,69,1.9181805157593124,4.2220458452722065,0.4195787965616046
CA_249348,69,2.554899713467049,4.228289398280802,0.5978510028653296
CA_249396,69,2.0811060171919773,4.2358223495702,0.5084555873925501
CA_249407,47,2.8668252148997135,4.2453667621776505,0.7095644699140401
CA_249414,47,2.690541547277937,4.091160458452722,0.7218538681948424
CA_249456,61,3.9415014326647566,4.218816618911175,0.9183553008595988
CA_249462,69,2.635240687679083,4.091160458452722,0.7158882521489971
CA_249468,69,0.7760229226361032,4.206822349570201,0.23424928366762177
