field_id,crop,actual_et,actual_eto,actual_etof
CA_27267,61,1.8799255014326648,2.6191260744985674,0.7139369627507163
CA_297922,75,1.8955644699140402,4.543638968481376,0.4327936962750716
CA_297927,61,2.5586618911174783,4.902120343839541,0.5636991404011461
CA_297932,204,3.6831805157593127,4.810392550143266,0.7589398280802292
CA_297950,204,1.1576561604584528,4.531283667621776,0.3159942693409742
CA_297962,61,1.9891432664756448,4.655670487106017,0.4917793696275072
CA_298024,204,3.632893982808023,4.624404011461317,0.805948424068768
CA_298067,47,1.5811060171919773,4.485117478510029,0.4172234957020057
CA_298100,69,3.874232091690544,4.434426934097421,0.8818853868194843
CA_298141,72,1.7747650429799429,4.663484240687679,0.4667077363896848
CA_298142,72,1.7284785100286535,4.663484240687679,0.4607851002865329
CA_298159,72,1.761083094555874,4.767885386819484,0.35146704871060175
CA_298160,72,1.6694269340974213,4.767885386819484,0.3394613180515759
CA_298170,72,0.8863381088825215,4.9917335243553005,0.28298853868194845
CA_298175,72,2.123134670487106,4.813638968481375,0.37428080229226357
CA_298199,72,2.0288194842406875,4.663484240687679,0.49512034383954157
CA_298201,72,2.5309541547277936,4.663484240687679,0.5856275071633238
CA_298244,204,1.9834670487106019,4.813638968481375,0.4183438395415473
CA_298273,69,1.6029283667621776,4.803713467048711,0.4087478510028653
CA_298289,61,2.3150888252149,4.813638968481375,0.4745472779369627
CA_298291,75,1.4773037249283667,4.641212034383954,0.4043810888252149
CA_298316,204,3.3947077363896847,4.632770773638969,0.7799340974212035
CA_298318,72,2.346028653295129,4.813638968481375,0.5323266475644699
CA_298360,72,2.1065616045845275,4.4939512893982805,0.5005787965616045
CA_298397,75,1.4899054441260744,4.813638968481375,0.36444985673352437
CA_298463,75,3.672819484240688,4.583819484240688,0.8380085959885386
CA_298475,75,3.7608796561604585,4.56078223495702,0.8425902578796562
CA_298489,75,3.097532951289398,4.4902063037249285,0.7275558739255015
CA_298528,204,3.896699140401146,4.70152435530086,0.8414212034383954
CA_298529,75,3.6740716332378223,4.70152435530086,0.8222664756446991
CA_298568,75,3.2064183381088824,4.583819484240688,0.718702005730659
CA_298594,75,3.0153123209169057,4.583905444126074,0.597567335243553
CA_298601,75,2.8192750716332378,4.583819484240688,0.6189598853868195
CA_298612,75,1.6878022922636102,4.541733524355301,0.43589684813753576
CA_298656,75,2.5662836676217764,4.70152435530086,0.5595214899713467
CA_298674,75,2.661948424068768,4.434426934097421,0.6049512893982808
CA_298710,75,3.0534154727793696,4.583819484240688,0.6279255014326647
CA_298731,75,3.7455071633237824,4.583819484240688,0.8281289398280802
CA_298735,75,3.1741604584527217,4.5872349570200575,0.6865501432664757
CA_298752,75,3.323097421203438,4.610269340974212,0.727727793696275
CA_298803,75,2.980123209169055,4.501799426934097,0.6722750716332379
CA_298834,75,2.926968481375358,4.697372492836676,0.554163323782235
CA_298842,75,2.980779369627507,4.697372492836676,0.617266475644699
CA_298884,75,3.1914785100286536,4.518363896848138,0.6538968481375358
CA_298903,75,1.0482578796561604,4.7796848137535815,0.2719140401146132
CA_298948,75,2.9415444126074495,4.702369627507164,0.6116217765042979
CA_298952,75,3.8747765042979943,4.697372492836676,0.8514212034383954
CA_298992,75,2.989034383954155,4.598521489971347,0.602269340974212
CA_299018,75,2.838610315186246,4.957945558739255,0.4929598853868195
CA_299026,75,2.5936017191977077,4.800283667621777,0.5430028653295129
CA_299052,75,2.439060171919771,4.7796848137535815,0.5992722063037249
CA_299054,75,2.4387134670487107,4.7796848137535815,0.6019340974212034
CA_299075,75,3.4996934097421204,4.705767908309456,0.7671060171919771
CA_299081,75,1.9189312320916905,4.695558739255015,0.3915816618911175
CA_299085,75,2.8806676217765044,4.695558739255015,0.5530601719197707
CA_299086,75,2.9125186246418338,4.696690544412608,0.5908051575931232
CA_299125,75,2.2794985673352435,4.702369627507164,0.4248710601719198
CA_299136,75,2.9432091690544415,4.7796848137535815,0.569919770773639
CA_299151,75,3.014392550143266,4.583819484240688,0.6182091690544412
CA_299174,75,2.420899713467049,4.615134670487106,0.5038796561604585
CA_299176,75,3.0865759312320913,4.590381088825215,0.6680573065902579
CA_299213,75,2.865212034383954,4.8205902578796564,0.5414957020057306
CA_299233,75,2.242214899713467,5.021507163323783,0.3971146131805157
CA_299254,75,3.893292263610315,4.598521489971347,0.8684240687679082
CA_299256,75,1.6589312320916905,4.618825214899713,0.38539541547277933
CA_299259,75,4.068352435530086,4.618825214899713,0.8910028653295128
CA_299265,75,4.190028653295129,4.618825214899713,0.8993295128939828
CA_299268,61,1.9554469914040116,4.886315186246419,0.41014899713467046
CA_299271,75,2.900856733524355,4.83558452722063,0.5755386819484241
CA_299310,75,4.199530085959886,4.415432664756447,0.9551633237822349
CA_299328,75,3.485759312320917,4.48049570200573,0.8049226361031518
CA_299331,75,3.0737106017191973,4.489286532951289,0.7017707736389684
CA_299335,75,3.9336103151862463,4.489286532951289,0.8950916905444126
CA_299348,75,3.439570200573066,4.4143724928366765,0.7722263610315186
CA_299380,75,3.164696275071633,4.489286532951289,0.7016848137535817
CA_299395,75,3.87210888252149,4.489286532951289,0.8494699140401145
CA_299440,75,3.7201117478510026,4.405269340974212,0.8638338108882522
CA_299451,75,2.7493954154727795,4.489286532951289,0.5289111747851003
CA_299467,75,3.199724928366762,4.499277936962751,0.7264068767908309
CA_299488,75,3.1393352435530084,4.48049570200573,0.7328395415472779
CA_299502,75,1.183974212034384,4.415432664756447,0.3393667621776504
CA_299514,75,3.2024498567335242,4.4913495702005735,0.7506647564469913
CA_299515,75,1.1586045845272206,4.415432664756447,0.33249570200573064
CA_299528,75,3.063383954154728,4.5162550143266476,0.72421776504298
CA_299540,75,3.0622578796561606,4.489286532951289,0.6340974212034385
CA_299609,75,3.788432664756447,4.690478510028654,0.8328825214899713
CA_299634,75,1.1661404011461318,4.466595988538682,0.3513352435530086
CA_299653,75,3.005484240687679,4.297931232091691,0.6944412607449856
CA_299663,75,2.762022922636103,4.297931232091691,0.6577363896848137
CA_299675,75,4.08023782234957,4.756853868194843,0.8709541547277938
CA_299682,61,3.548163323782235,4.444541547277937,0.813942693409742
CA_299683,75,2.3025472779369625,4.767681948424069,0.5343524355300859
CA_299689,75,3.111873925501433,4.297931232091691,0.7056905444126075
CA_299691,75,2.2517736389684813,4.595793696275072,0.5217507163323782
CA_299700,75,1.5195014326647565,4.543020057306591,0.3508767908309456
CA_299715,75,1.40856446991404,4.543638968481376,0.3696361031518625
CA_299723,75,1.614166189111748,4.595793696275072,0.3867363896848138
CA_299735,75,2.5955472779369626,4.721097421203439,0.5740888252148997
CA_299818,75,3.145412607449857,4.618899713467049,0.736836676217765
CA_299837,75,0.7382492836676218,4.4019140401146135,0.20755873925501434
CA_299845,75,2.4574154727793696,4.482094555873926,0.5932636103151863
CA_299848,75,2.9933352435530085,4.788899713467049,0.6407679083094555
CA_299853,75,2.8686103151862463,4.432848137535816,0.6517593123209169
CA_299867,75,3.0034297994269337,4.481355300859598,0.6091002865329512
CA_299905,75,2.1474183381088823,4.4019140401146135,0.5130888252148997
CA_299959,75,1.7078968481375358,4.485117478510029,0.3990601719197707
CA_299961,75,2.9600974212034386,4.485117478510029,0.6917134670487106
CA_300029,75,2.8695300859598856,4.506120343839542,0.6540744985673352
CA_300034,75,2.0927707736389682,4.506120343839542,0.48765329512893985
