field_id,crop,time,et_actual,et_forecast
CA_267269,176,2023-05-01,160.129,160.129
CA_267269,176,2023-04-01,121.465,121.465
CA_267269,176,2023-03-01,64.738,64.738
CA_267269,176,2023-02-01,39.82,39.82
CA_267269,176,2023-01-01,27.913,27.913
CA_306194,211,2023-12-01,34.684,20.167
CA_306194,211,2023-11-01,49.54,37.688
CA_306194,211,2023-10-01,89.366,106.079
CA_306194,211,2023-09-01,136.442,158.552
CA_306194,211,2023-08-01,188.159,205.834
CA_306194,211,2023-07-01,234.723,232.609
CA_306194,211,2023-06-01,186.342,186.342
CA_306194,211,2023-05-01,167.625,167.625
CA_306194,211,2023-04-01,126.159,126.159
CA_306194,211,2023-03-01,68.231,68.231
CA_306194,211,2023-02-01,39.623,39.623
CA_306194,211,2023-01-01,28.522,28.522
CA_339856,211,2023-12-01,42.279,24.717
CA_339856,211,2023-11-01,63.02,49.258
CA_339856,211,2023-10-01,105.203,114.981
CA_339856,211,2023-09-01,141.71,169.764
CA_339856,211,2023-08-01,205.622,210.716
CA_339856,211,2023-07-01,237.374,234.563
CA_339856,211,2023-06-01,179.215,179.215
CA_339856,211,2023-05-01,166.357,166.357
CA_339856,211,2023-04-01,123.494,123.494
CA_339856,211,2023-03-01,65.548,65.548
CA_339856,211,2023-02-01,40.863,40.863
CA_339856,211,2023-01-01,31.946,31.946
CA_68010,220,2023-12-01,31.501,21.312
CA_68010,220,2023-11-01,44.111,35.058
CA_68010,220,2023-10-01,88.114,107.002
CA_68010,220,2023-09-01,135.931,159.93
CA_68010,220,2023-08-01,185.449,212.305
CA_68010,220,2023-07-01,241.12,235.743
CA_68010,220,2023-06-01,184.168,184.168
CA_68010,220,2023-05-01,165.898,165.898
CA_68010,220,2023-04-01,126.984,126.984
CA_68010,220,2023-03-01,66.992,66.992
CA_68010,220,2023-02-01,38.446,38.446
CA_68010,220,2023-01-01,26.986,26.986
CA_274127,241,2023-12-01,34.662,20.343
CA_274127,241,2023-11-01,49.914,40.319
CA_274127,241,2023-10-01,89.039,101.353
CA_274127,241,2023-09-01,132.124,146.442
CA_274127,241,2023-08-01,175.604,193.2
CA_274127,241,2023-07-01,223.756,221.477
CA_274127,241,2023-06-01,174.174,174.174
CA_274127,241,2023-05-01,156.472,156.472
CA_274127,241,2023-04-01,117.399,117.399
CA_274127,241,2023-03-01,63.242,63.242
CA_274127,241,2023-02-01,39.032,39.032
CA_274127,241,2023-01-01,28.048,28.048
CA_274575,241,2023-12-01,36.608,21.153
CA_274575,241,2023-11-01,51.827,41.947
CA_274575,241,2023-10-01,91.207,103.017
CA_274575,241,2023-09-01,133.117,148.412
CA_274575,241,2023-08-01,176.935,193.126
CA_274575,241,2023-07-01,224.889,222.867
CA_274575,241,2023-06-01,174.883,174.883
CA_274575,241,2023-05-01,157.844,157.844
CA_274575,241,2023-04-01,119.936,119.936
CA_274575,241,2023-03-01,64.144,64.144
CA_274575,241,2023-02-01,40.531,40.531
CA_274575,241,2023-01-01,29.197,29.197
CA_141887,61,2023-12-01,27.311,17.857
CA_141887,61,2023-11-01,41.191,35.787
CA_141887,61,2023-10-01,84.054,100.26
CA_141887,61,2023-09-01,123.581,145.055
CA_141887,61,2023-08-01,187.768,198.309
CA_141887,61,2023-07-01,215.438,219.901
CA_141887,61,2023-06-01,168.126,168.126
CA_141887,61,2023-05-01,146.338,146.338
CA_141887,61,2023-04-01,119.988,119.988
CA_141887,61,2023-03-01,62.793,62.793
CA_141887,61,2023-02-01,39.092,39.092
CA_141887,61,2023-01-01,29.061,29.061
CA_150456,47,2023-12-01,29.147,19.958
CA_150456,47,2023-11-01,44.219,38.681
CA_150456,47,2023-10-01,90.414,106.913
CA_150456,47,2023-09-01,123.763,150.24
CA_150456,47,2023-08-01,183.789,193.643
CA_150456,47,2023-07-01,206.209,211.373
CA_150456,47,2023-06-01,157.48,157.48
CA_150456,47,2023-05-01,139.866,139.866
CA_150456,47,2023-04-01,119.009,119.009
CA_150456,47,2023-03-01,66.25,66.25
CA_150456,47,2023-02-01,41.986,41.986
CA_150456,47,2023-01-01,30.398,30.398
CA_123169,241,2023-12-01,32.701,19.336
CA_123169,241,2023-11-01,46.476,38.788
CA_123169,241,2023-10-01,87.835,102.142
CA_123169,241,2023-09-01,118.885,144.208
CA_123169,241,2023-08-01,175.668,178.715
CA_123169,241,2023-07-01,197.103,191.713
CA_123169,241,2023-06-01,157.054,157.054
CA_123169,241,2023-05-01,138.081,138.081
CA_123169,241,2023-04-01,116.826,116.826
CA_123169,241,2023-03-01,63.257,63.257
CA_123169,241,2023-02-01,40.53,40.53
CA_123169,241,2023-01-01,31.753,31.753
CA_117699,47,2023-12-01,32.541,21.557
CA_117699,47,2023-11-01,49.975,43.082
CA_117699,47,2023-10-01,101.27,117.324
CA_117699,47,2023-09-01,135.316,161.602
CA_117699,47,2023-08-01,198.229,209.928
CA_117699,47,2023-07-01,219.0,223.562
CA_117699,47,2023-06-01,164.418,164.418
CA_117699,47,2023-05-01,146.86,146.86
CA_117699,47,2023-04-01,122.364,122.364
CA_117699,47,2023-03-01,67.887,67.887
CA_117699,47,2023-02-01,44.85,44.85
CA_117699,47,2023-01-01,31.683,31.683
CA_120425,47,2023-12-01,31.78,21.222
CA_120425,47,2023-11-01,47.192,40.437
CA_120425,47,2023-10-01,97.23,111.77
CA_120425,47,2023-09-01,125.882,149.839
CA_120425,47,2023-08-01,185.343,192.829
CA_120425,47,2023-07-01,205.586,207.834
CA_120425,47,2023-06-01,162.943,162.943
CA_120425,47,2023-05-01,146.325,146.325
CA_120425,47,2023-04-01,120.571,120.571
CA_120425,47,2023-03-01,66.119,66.119
CA_120425,47,2023-02-01,43.129,43.129
CA_120425,47,2023-01-01,29.801,29.801
CA_139701,47,2023-12-01,28.828,19.874
CA_139701,47,2023-11-01,43.777,38.099
CA_139701,47,2023-10-01,88.882,105.146
CA_139701,47,2023-09-01,122.117,148.235
CA_139701,47,2023-08-01,182.132,191.501
CA_139701,47,2023-07-01,204.791,209.411
CA_139701,47,2023-06-01,157.542,157.542
CA_139701,47,2023-05-01,138.787,138.787
CA_139701,47,2023-04-01,117.87,117.87
CA_139701,47,2023-03-01,65.658,65.658
CA_139701,47,2023-02-01,41.834,41.834
CA_139701,47,2023-01-01,30.365,30.365
CA_173176,47,2023-12-01,40.094,25.464
CA_173176,47,2023-11-01,57.758,46.318
CA_173176,47,2023-10-01,97.201,104.993
CA_173176,47,2023-09-01,136.453,159.072
CA_173176,47,2023-08-01,196.751,203.062
CA_173176,47,2023-07-01,225.419,226.329
CA_173176,47,2023-06-01,168.772,168.772
CA_173176,47,2023-05-01,139.778,139.778
CA_173176,47,2023-04-01,108.324,108.324
CA_173176,47,2023-03-01,57.4,57.4
CA_173176,47,2023-02-01,40.553,40.553
CA_173176,47,2023-01-01,49.269,49.269
CA_120258,47,2023-12-01,29.945,19.801
CA_120258,47,2023-11-01,43.155,36.502
CA_120258,47,2023-10-01,88.134,101.76
CA_120258,47,2023-09-01,118.979,142.647
CA_120258,47,2023-08-01,175.611,181.57
CA_120258,47,2023-07-01,196.747,197.708
CA_120258,47,2023-06-01,159.742,159.742
CA_120258,47,2023-05-01,137.226,137.226
CA_120258,47,2023-04-01,119.34,119.34
CA_120258,47,2023-03-01,64.387,64.387
CA_120258,47,2023-02-01,39.588,39.588
CA_120258,47,2023-01-01,29.416,29.416
CA_273256,61,2023-12-01,30.996,21.641
CA_273256,61,2023-11-01,44.442,36.087
CA_273256,61,2023-10-01,85.24,102.836
CA_273256,61,2023-09-01,131.346,152.16
CA_273256,61,2023-08-01,177.712,200.394
CA_273256,61,2023-07-01,229.652,224.961
CA_273256,61,2023-06-01,176.846,176.846
CA_273256,61,2023-05-01,159.216,159.216
CA_273256,61,2023-04-01,121.681,121.681
CA_273256,61,2023-03-01,64.376,64.376
CA_273256,61,2023-02-01,38.618,38.618
CA_273256,61,2023-01-01,27.005,27.005
CA_266040,61,2023-12-01,32.759,22.165
CA_266040,61,2023-11-01,45.832,38.392
CA_266040,61,2023-10-01,83.515,96.701
CA_266040,61,2023-09-01,125.693,141.256
CA_266040,61,2023-08-01,169.893,189.189
CA_266040,61,2023-07-01,218.87,215.288
CA_266040,61,2023-06-01,164.767,164.767
CA_266040,61,2023-05-01,148.286,148.286
CA_266040,61,2023-04-01,111.113,111.113
CA_266040,61,2023-03-01,59.82,59.82
CA_266040,61,2023-02-01,37.872,37.872
CA_266040,61,2023-01-01,28.468,28.468
CA_140561,66,2023-12-01,33.11,22.392
CA_140561,66,2023-11-01,49.044,41.954
CA_140561,66,2023-10-01,101.186,115.86
CA_140561,66,2023-09-01,130.184,154.196
CA_140561,66,2023-08-01,190.593,199.329
CA_140561,66,2023-07-01,211.885,214.449
CA_140561,66,2023-06-01,166.371,166.371
CA_140561,66,2023-05-01,148.098,148.098
CA_140561,66,2023-04-01,121.885,121.885
CA_140561,66,2023-03-01,66.716,66.716
CA_140561,66,2023-02-01,44.471,44.471
CA_140561,66,2023-01-01,30.265,30.265
CA_125759,69,2023-12-01,29.593,19.283
CA_125759,69,2023-11-01,42.032,35.723
CA_125759,69,2023-10-01,84.799,98.918
CA_125759,69,2023-09-01,114.043,138.019
CA_125759,69,2023-08-01,169.873,176.7
CA_125759,69,2023-07-01,193.27,194.07
CA_125759,69,2023-06-01,156.417,156.417
CA_125759,69,2023-05-01,135.003,135.003
CA_125759,69,2023-04-01,117.852,117.852
CA_125759,69,2023-03-01,63.327,63.327
CA_125759,69,2023-02-01,39.589,39.589
CA_125759,69,2023-01-01,29.305,29.305
CA_126031,69,2023-12-01,30.826,18.918
CA_126031,69,2023-11-01,45.44,38.659
CA_126031,69,2023-10-01,87.838,103.354
CA_126031,69,2023-09-01,119.222,146.423
CA_126031,69,2023-08-01,178.401,182.787
CA_126031,69,2023-07-01,200.331,197.833
CA_126031,69,2023-06-01,159.783,159.783
CA_126031,69,2023-05-01,139.953,139.953
CA_126031,69,2023-04-01,118.477,118.477
CA_126031,69,2023-03-01,64.279,64.279
CA_126031,69,2023-02-01,40.787,40.787
CA_126031,69,2023-01-01,30.79,30.79
CA_126375,69,2023-12-01,29.903,19.012
CA_126375,69,2023-11-01,42.516,36.246
CA_126375,69,2023-10-01,84.675,99.491
CA_126375,69,2023-09-01,114.485,139.544
CA_126375,69,2023-08-01,172.206,178.41
CA_126375,69,2023-07-01,195.533,196.02
CA_126375,69,2023-06-01,158.085,158.085
CA_126375,69,2023-05-01,138.303,138.303
CA_126375,69,2023-04-01,118.714,118.714
CA_126375,69,2023-03-01,63.504,63.504
CA_126375,69,2023-02-01,39.682,39.682
CA_126375,69,2023-01-01,29.579,29.579
CA_127382,69,2023-12-01,29.903,19.012
CA_127382,69,2023-11-01,42.516,36.246
CA_127382,69,2023-10-01,84.675,99.491
CA_127382,69,2023-09-01,114.485,139.544
CA_127382,69,2023-08-01,172.206,178.41
CA_127382,69,2023-07-01,195.533,196.02
CA_127382,69,2023-06-01,158.085,158.085
CA_127382,69,2023-05-01,138.303,138.303
CA_127382,69,2023-04-01,118.714,118.714
CA_127382,69,2023-03-01,63.504,63.504
CA_127382,69,2023-02-01,39.682,39.682
CA_127382,69,2023-01-01,29.579,29.579
CA_172607,69,2023-12-01,30.121,19.319
CA_172607,69,2023-11-01,45.011,36.433
CA_172607,69,2023-10-01,81.004,90.856
CA_172607,69,2023-09-01,115.048,134.252
CA_172607,69,2023-08-01,164.871,173.629
CA_172607,69,2023-07-01,196.564,196.218
CA_172607,69,2023-06-01,146.731,146.731
CA_172607,69,2023-05-01,125.536,125.536
CA_172607,69,2023-04-01,97.64,97.64
CA_172607,69,2023-03-01,51.024,51.024
CA_172607,69,2023-02-01,32.383,32.383
CA_172607,69,2023-01-01,35.228,35.228
CA_245360,72,2023-12-01,32.759,22.165
CA_245360,72,2023-11-01,45.832,38.392
CA_245360,72,2023-10-01,83.515,96.701
CA_245360,72,2023-09-01,125.693,141.256
CA_245360,72,2023-08-01,169.893,189.189
CA_245360,72,2023-07-01,218.87,215.288
CA_245360,72,2023-06-01,164.767,164.767
CA_245360,72,2023-05-01,148.286,148.286
CA_245360,72,2023-04-01,111.113,111.113
CA_245360,72,2023-03-01,59.82,59.82
CA_245360,72,2023-02-01,37.872,37.872
CA_245360,72,2023-01-01,28.468,28.468
CA_269527,72,2023-12-01,33.206,21.906
CA_269527,72,2023-11-01,45.436,38.446
CA_269527,72,2023-10-01,87.054,100.453
CA_269527,72,2023-09-01,127.844,145.916
CA_269527,72,2023-08-01,173.522,194.532
CA_269527,72,2023-07-01,224.137,218.846
CA_269527,72,2023-06-01,168.249,168.249
CA_269527,72,2023-05-01,149.692,149.692
CA_269527,72,2023-04-01,111.942,111.942
CA_269527,72,2023-03-01,61.34,61.34
CA_269527,72,2023-02-01,39.527,39.527
CA_269527,72,2023-01-01,30.003,30.003
CA_270478,72,2023-12-01,33.708,22.654
CA_270478,72,2023-11-01,46.961,39.748
CA_270478,72,2023-10-01,86.43,99.782
CA_270478,72,2023-09-01,127.825,144.812
CA_270478,72,2023-08-01,172.307,192.81
CA_270478,72,2023-07-01,221.922,217.742
CA_270478,72,2023-06-01,167.088,167.088
CA_270478,72,2023-05-01,149.55,149.55
CA_270478,72,2023-04-01,112.042,112.042
CA_270478,72,2023-03-01,61.904,61.904
CA_270478,72,2023-02-01,39.097,39.097
CA_270478,72,2023-01-01,30.06,30.06
CA_275841,72,2023-12-01,38.082,23.634
CA_275841,72,2023-11-01,52.464,43.421
CA_275841,72,2023-10-01,90.497,103.261
CA_275841,72,2023-09-01,130.111,148.304
CA_275841,72,2023-08-01,176.173,193.519
CA_275841,72,2023-07-01,223.866,221.541
CA_275841,72,2023-06-01,169.548,169.548
CA_275841,72,2023-05-01,150.361,150.361
CA_275841,72,2023-04-01,111.834,111.834
CA_275841,72,2023-03-01,63.193,63.193
CA_275841,72,2023-02-01,40.66,40.66
CA_275841,72,2023-01-01,32.01,32.01
CA_276203,72,2023-12-01,35.812,22.461
CA_276203,72,2023-11-01,50.132,42.294
CA_276203,72,2023-10-01,88.88,101.543
CA_276203,72,2023-09-01,128.853,145.578
CA_276203,72,2023-08-01,173.996,192.452
CA_276203,72,2023-07-01,221.24,218.588
CA_276203,72,2023-06-01,167.772,167.772
CA_276203,72,2023-05-01,149.724,149.724
CA_276203,72,2023-04-01,111.841,111.841
CA_276203,72,2023-03-01,62.65,62.65
CA_276203,72,2023-02-01,39.906,39.906
CA_276203,72,2023-01-01,30.515,30.515
CA_274062,76,2023-12-01,32.08,21.563
CA_274062,76,2023-11-01,45.635,37.72
CA_274062,76,2023-10-01,83.363,97.426
CA_274062,76,2023-09-01,128.229,143.416
CA_274062,76,2023-08-01,171.477,191.179
CA_274062,76,2023-07-01,221.364,218.17
CA_274062,76,2023-06-01,169.472,169.472
CA_274062,76,2023-05-01,153.05,153.05
CA_274062,76,2023-04-01,116.83,116.83
CA_274062,76,2023-03-01,63.5,63.5
CA_274062,76,2023-02-01,38.266,38.266
CA_274062,76,2023-01-01,27.04,27.04
CA_269189,76,2023-12-01,34.945,21.993
CA_269189,76,2023-11-01,48.875,40.928
CA_269189,76,2023-10-01,87.179,99.022
CA_269189,76,2023-09-01,128.171,143.316
CA_269189,76,2023-08-01,171.289,188.809
CA_269189,76,2023-07-01,219.319,217.021
CA_269189,76,2023-06-01,167.04,167.04
CA_269189,76,2023-05-01,149.672,149.672
CA_269189,76,2023-04-01,112.564,112.564
CA_269189,76,2023-03-01,61.308,61.308
CA_269189,76,2023-02-01,38.794,38.794
CA_269189,76,2023-01-01,28.447,28.447
CA_269369,76,2023-12-01,34.895,21.486
CA_269369,76,2023-11-01,49.327,40.755
CA_269369,76,2023-10-01,86.784,99.11
CA_269369,76,2023-09-01,128.792,143.964
CA_269369,76,2023-08-01,172.345,189.894
CA_269369,76,2023-07-01,220.182,218.046
CA_269369,76,2023-06-01,168.367,168.367
CA_269369,76,2023-05-01,150.923,150.923
CA_269369,76,2023-04-01,114.044,114.044
CA_269369,76,2023-03-01,61.431,61.431
CA_269369,76,2023-02-01,39.135,39.135
CA_269369,76,2023-01-01,28.206,28.206
CA_278287,78,2023-12-01,31.595,22.313
CA_278287,78,2023-11-01,44.361,37.01
CA_278287,78,2023-10-01,81.528,97.951
CA_278287,78,2023-09-01,126.531,145.083
CA_278287,78,2023-08-01,171.702,191.74
CA_278287,78,2023-07-01,221.316,216.748
CA_278287,78,2023-06-01,167.475,167.475
CA_278287,78,2023-05-01,151.989,151.989
CA_278287,78,2023-04-01,115.119,115.119
CA_278287,78,2023-03-01,61.847,61.847
CA_278287,78,2023-02-01,38.157,38.157
CA_278287,78,2023-01-01,27.731,27.731
CA_269493,141,2023-12-01,34.895,21.486
CA_269493,141,2023-11-01,49.327,40.755
CA_269493,141,2023-10-01,86.784,99.11
CA_269493,141,2023-09-01,128.792,143.964
CA_269493,141,2023-08-01,172.345,189.894
CA_269493,141,2023-07-01,220.182,218.046
CA_269493,141,2023-06-01,168.367,168.367
CA_269493,141,2023-05-01,150.923,150.923
CA_269493,141,2023-04-01,114.044,114.044
CA_269493,141,2023-03-01,61.431,61.431
CA_269493,141,2023-02-01,39.135,39.135
CA_269493,141,2023-01-01,28.206,28.206
CA_138089,176,2023-12-01,28.99,18.546
CA_138089,176,2023-11-01,43.408,37.427
CA_138089,176,2023-10-01,83.36,98.801
CA_138089,176,2023-09-01,118.906,143.334
CA_138089,176,2023-08-01,180.234,186.941
CA_138089,176,2023-07-01,206.147,206.574
CA_138089,176,2023-06-01,162.821,162.821
CA_138089,176,2023-05-01,142.248,142.248
CA_138089,176,2023-04-01,117.189,117.189
CA_138089,176,2023-03-01,62.384,62.384
CA_138089,176,2023-02-01,39.679,39.679
CA_138089,176,2023-01-01,30.599,30.599
CA_137260,176,2023-12-01,29.324,18.865
CA_137260,176,2023-11-01,43.808,37.358
CA_137260,176,2023-10-01,86.272,100.936
CA_137260,176,2023-09-01,120.161,143.469
CA_137260,176,2023-08-01,180.599,187.84
CA_137260,176,2023-07-01,204.874,205.804
CA_137260,176,2023-06-01,163.902,163.902
CA_137260,176,2023-05-01,142.972,142.972
CA_137260,176,2023-04-01,119.853,119.853
CA_137260,176,2023-03-01,63.853,63.853
CA_137260,176,2023-02-01,40.155,40.155
CA_137260,176,2023-01-01,30.137,30.137
CA_174849,176,2023-12-01,30.035,20.214
CA_174849,176,2023-11-01,48.864,42.005
CA_174849,176,2023-10-01,87.121,95.582
CA_174849,176,2023-09-01,122.38,146.517
CA_174849,176,2023-08-01,179.241,187.11
CA_174849,176,2023-07-01,203.487,209.216
CA_174849,176,2023-06-01,161.606,161.606
CA_174849,176,2023-05-01,138.977,138.977
CA_174849,176,2023-04-01,112.73,112.73
CA_174849,176,2023-03-01,58.348,58.348
CA_174849,176,2023-02-01,38.551,38.551
CA_174849,176,2023-01-01,36.059,36.059
CA_269957,211,2023-12-01,33.708,22.654
CA_269957,211,2023-11-01,46.961,39.748
CA_269957,211,2023-10-01,86.43,99.782
CA_269957,211,2023-09-01,127.825,144.812
CA_269957,211,2023-08-01,172.307,192.81
CA_269957,211,2023-07-01,221.922,217.742
CA_269957,211,2023-06-01,167.088,167.088
CA_269957,211,2023-05-01,149.55,149.55
CA_269957,211,2023-04-01,112.042,112.042
CA_269957,211,2023-03-01,61.904,61.904
CA_269957,211,2023-02-01,39.097,39.097
CA_269957,211,2023-01-01,30.06,30.06
CA_239486,220,2023-12-01,28.788,20.658
CA_239486,220,2023-11-01,49.688,42.934
CA_239486,220,2023-10-01,86.907,96.272
CA_239486,220,2023-09-01,123.459,148.435
CA_239486,220,2023-08-01,182.139,190.174
CA_239486,220,2023-07-01,205.687,214.354
CA_239486,220,2023-06-01,162.433,162.433
CA_239486,220,2023-05-01,138.853,138.853
CA_239486,220,2023-04-01,110.8,110.8
CA_239486,220,2023-03-01,60.182,60.182
CA_239486,220,2023-02-01,39.007,39.007
CA_239486,220,2023-01-01,38.66,38.66
CA_286468,220,2023-12-01,36.95,22.137
CA_286468,220,2023-11-01,51.728,42.798
CA_286468,220,2023-10-01,90.868,103.051
CA_286468,220,2023-09-01,131.38,147.0
CA_286468,220,2023-08-01,175.893,191.811
CA_286468,220,2023-07-01,222.335,220.092
CA_286468,220,2023-06-01,170.255,170.255
CA_286468,220,2023-05-01,152.715,152.715
CA_286468,220,2023-04-01,114.909,114.909
CA_286468,220,2023-03-01,62.612,62.612
CA_286468,220,2023-02-01,40.28,40.28
CA_286468,220,2023-01-01,30.185,30.185
CA_287245,220,2023-12-01,31.584,22.081
CA_287245,220,2023-11-01,44.996,37.04
CA_287245,220,2023-10-01,82.542,99.067
CA_287245,220,2023-09-01,128.14,146.408
CA_287245,220,2023-08-01,172.959,193.829
CA_287245,220,2023-07-01,223.615,218.398
CA_287245,220,2023-06-01,170.226,170.226
CA_287245,220,2023-05-01,153.78,153.78
CA_287245,220,2023-04-01,117.514,117.514
CA_287245,220,2023-03-01,63.711,63.711
CA_287245,220,2023-02-01,38.433,38.433
CA_287245,220,2023-01-01,27.258,27.258
CA_140665,241,2023-12-01,33.059,21.898
CA_140665,241,2023-11-01,50.52,43.401
CA_140665,241,2023-10-01,104.742,118.789
CA_140665,241,2023-09-01,135.891,158.615
CA_140665,241,2023-08-01,197.353,205.387
CA_140665,241,2023-07-01,220.164,222.04
CA_140665,241,2023-06-01,171.063,171.063
CA_140665,241,2023-05-01,149.516,149.516
CA_140665,241,2023-04-01,123.455,123.455
CA_140665,241,2023-03-01,67.504,67.504
CA_140665,241,2023-02-01,44.829,44.829
CA_140665,241,2023-01-01,30.277,30.277
CA_137908,241,2023-12-01,27.704,18.341
CA_137908,241,2023-11-01,42.154,36.259
CA_137908,241,2023-10-01,85.085,101.382
CA_137908,241,2023-09-01,123.133,145.158
CA_137908,241,2023-08-01,186.651,196.313
CA_137908,241,2023-07-01,212.481,216.423
CA_137908,241,2023-06-01,167.201,167.201
CA_137908,241,2023-05-01,146.07,146.07
CA_137908,241,2023-04-01,120.286,120.286
CA_137908,241,2023-03-01,63.416,63.416
CA_137908,241,2023-02-01,39.069,39.069
CA_137908,241,2023-01-01,29.178,29.178
CA_174086,176,2023-12-01,34.014,19.769
CA_174086,176,2023-11-01,53.051,47.572
CA_174086,176,2023-10-01,92.358,100.771
CA_174086,176,2023-09-01,123.747,148.011
CA_174086,176,2023-08-01,182.304,187.477
CA_174086,176,2023-07-01,207.181,207.641
CA_174086,176,2023-06-01,167.703,167.703
CA_174086,176,2023-05-01,143.983,143.983
CA_174086,176,2023-04-01,116.993,116.993
CA_174086,176,2023-03-01,61.794,61.794
CA_174086,176,2023-02-01,41.808,41.808
CA_174086,176,2023-01-01,38.047,38.047
CA_77257,241,2023-12-01,62.885,57.938
CA_77257,241,2023-11-01,93.166,98.117
CA_77257,241,2023-10-01,145.706,149.458
CA_77257,241,2023-09-01,182.96,202.522
CA_77257,241,2023-08-01,233.098,244.283
CA_77257,241,2023-07-01,276.805,264.783
CA_77257,241,2023-06-01,243.708,243.708
CA_77257,241,2023-05-01,234.531,234.531
CA_77257,241,2023-04-01,187.7,187.7
CA_77257,241,2023-03-01,128.324,128.324
CA_77257,241,2023-02-01,84.686,84.686
CA_77257,241,2023-01-01,63.678,63.678
CA_143092,3,2023-12-01,31.121,21.321
CA_143092,3,2023-11-01,45.888,41.128
CA_143092,3,2023-10-01,84.306,95.13
CA_143092,3,2023-09-01,119.646,139.382
CA_143092,3,2023-08-01,175.118,184.998
CA_143092,3,2023-07-01,200.043,209.996
CA_143092,3,2023-06-01,166.086,166.086
CA_143092,3,2023-05-01,149.513,149.513
CA_143092,3,2023-04-01,124.116,124.116
CA_143092,3,2023-03-01,67.456,67.456
CA_143092,3,2023-02-01,43.341,43.341
CA_143092,3,2023-01-01,35.903,35.903
CA_143271,3,2023-12-01,31.152,21.873
CA_143271,3,2023-11-01,45.611,40.724
CA_143271,3,2023-10-01,84.013,96.225
CA_143271,3,2023-09-01,119.496,139.21
CA_143271,3,2023-08-01,176.489,187.243
CA_143271,3,2023-07-01,201.917,211.44
CA_143271,3,2023-06-01,165.892,165.892
CA_143271,3,2023-05-01,150.833,150.833
CA_143271,3,2023-04-01,125.46,125.46
CA_143271,3,2023-03-01,67.632,67.632
CA_143271,3,2023-02-01,42.74,42.74
CA_143271,3,2023-01-01,34.712,34.712
CA_144104,3,2023-12-01,31.908,22.029
CA_144104,3,2023-11-01,47.864,42.546
CA_144104,3,2023-10-01,86.203,97.365
CA_144104,3,2023-09-01,120.916,141.891
CA_144104,3,2023-08-01,176.52,187.16
CA_144104,3,2023-07-01,200.693,211.097
CA_144104,3,2023-06-01,168.148,168.148
CA_144104,3,2023-05-01,153.296,153.296
CA_144104,3,2023-04-01,127.317,127.317
CA_144104,3,2023-03-01,69.016,69.016
CA_144104,3,2023-02-01,43.48,43.48
CA_144104,3,2023-01-01,36.01,36.01
CA_153285,3,2023-12-01,29.29,18.621
CA_153285,3,2023-11-01,49.646,44.34
CA_153285,3,2023-10-01,88.667,92.415
CA_153285,3,2023-09-01,122.596,141.715
