,forecasting_date,crop,field_id,mae,rmse,corr,bias,skill_score,variable
54512,2024-06-17,47,CA_252538,0.42,0.81,0.56,-0.07,-1.0,ET
54513,2024-06-17,47,CA_252549,1.59,2.18,-0.08,1.59,-0.61,ET
54514,2024-06-17,47,CA_252567,2.98,3.53,-0.74,1.41,-1.0,ET
54515,2024-06-17,47,CA_252577,0.64,0.62,0.02,-0.59,0.75,ET
54516,2024-06-17,47,CA_252618,0.43,0.77,0.13,0.17,-1.0,ET
54517,2024-06-17,47,CA_252621,0.59,1.16,-0.65,-0.3,-0.48,ET
54518,2024-06-17,47,CA_252626,1.05,1.61,-0.84,0.56,-1.0,ET
54519,2024-06-17,47,CA_252645,1.72,2.29,-0.39,1.72,-1.0,ET
54520,2024-06-17,47,CA_252652,0.34,0.72,0.36,0.29,-0.04,ET
54521,2024-06-17,47,CA_252657,0.28,0.52,0.86,-0.18,0.58,ET
54522,2024-06-17,47,CA_252701,0.89,1.17,0.66,0.86,-1.0,ET
54523,2024-06-17,47,CA_252716,0.84,1.75,-0.87,-0.65,-1.0,ET
54524,2024-06-17,47,CA_252720,0.7,1.26,-0.44,-0.38,-1.0,ET
54525,2024-06-17,47,CA_252751,0.67,1.21,-0.41,-0.35,-0.49,ET
54526,2024-06-17,47,CA_252753,0.32,0.62,0.25,-0.24,0.89,ET
54527,2024-06-17,47,CA_252754,0.46,0.84,-0.12,-0.06,-1.0,ET
54528,2024-06-17,47,CA_252774,1.38,2.38,-0.42,-1.38,-0.26,ET
54529,2024-06-17,47,CA_252809,0.47,1.0,-0.19,-0.36,-1.0,ET
54530,2024-06-17,47,CA_252861,0.34,0.59,0.63,0.19,0.78,ET
54531,2024-06-17,47,CA_252874,0.73,1.32,0.77,0.72,-1.0,ET
54532,2024-06-17,47,CA_252887,0.62,1.1,0.01,-0.22,-1.0,ET
54533,2024-06-17,47,CA_252904,0.36,0.55,-0.07,-0.36,0.68,ET
54534,2024-06-17,47,CA_252913,0.55,1.03,0.25,0.19,-0.68,ET
54535,2024-06-17,47,CA_252973,0.61,1.17,-0.71,0.49,-1.0,ET
54536,2024-06-17,47,CA_253002,0.34,0.58,0.21,0.25,-1.0,ET
