forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-01-08,113,CA_304258,72,0.03,0.09,-0.37,0.02,0.26,0.18007407407407405,,ET
2024-01-08,114,CA_304688,72,0.03,0.07,-0.25,-0.03,-1.0,0.08412962962962965,,ET
2024-01-08,115,CA_305684,204,0.1,0.2,0.03,-0.09,0.1,0.30957407407407406,,ET
2024-01-08,116,CA_306027,204,0.06,0.12,-0.42,-0.05,0.12,0.19275925925925927,,ET
2024-01-08,117,CA_306521,204,0.06,0.13,-0.42,-0.04,0.58,0.3183703703703704,,ET
2024-01-08,118,CA_307370,204,0.03,0.09,0.83,-0.02,0.04,0.15025925925925923,,ET
2024-01-08,119,CA_307376,204,0.05,0.11,0.07,-0.03,-0.46,0.11657407407407407,,ET
2024-01-08,120,CA_307472,204,0.05,0.11,0.9,-0.03,-0.43,0.13635185185185186,,ET
2024-01-08,121,CA_307774,204,0.06,0.12,-0.73,-0.05,-0.81,0.13109259259259262,,ET
2024-01-08,122,CA_32080,75,0.04,0.07,0.76,-0.0,0.49,0.12016666666666666,,ET
2024-01-08,123,CA_32260,61,0.1,0.18,-0.21,0.1,-1.0,0.15225925925925923,,ET
2024-01-08,124,CA_32418,47,0.14,0.25,0.8,-0.14,-1.0,0.23933333333333331,,ET
2024-01-08,125,CA_32637,47,0.06,0.14,0.62,0.06,-0.66,0.1564814814814815,,ET
2024-01-08,126,CA_32667,61,0.05,0.12,0.75,-0.05,-0.01,0.2271296296296296,,ET
2024-01-08,127,CA_35772,36,0.05,0.1,0.01,-0.02,0.3,0.2092037037037037,,ET
2024-01-08,128,CA_36095,61,0.06,0.12,-0.28,-0.03,-0.67,0.1453888888888889,,ET
2024-01-08,129,CA_36121,47,0.06,0.14,0.47,-0.06,-0.37,0.21531481481481476,,ET
2024-01-08,130,CA_36281,61,0.05,0.1,0.83,-0.04,-0.1,0.16887037037037037,,ET
2024-01-08,131,CA_36850,61,0.19,0.35,-0.25,0.19,-1.0,0.22820370370370371,,ET
2024-01-08,132,CA_36898,37,0.06,0.15,-0.12,0.06,-0.85,0.18446296296296297,,ET
2024-01-08,133,CA_36982,241,0.07,0.15,0.91,-0.06,0.08,0.2637222222222222,,ET
2024-01-08,134,CA_37400,61,0.04,0.08,-0.28,-0.0,0.48,0.1606666666666667,,ET
2024-01-08,135,CA_37674,47,0.08,0.13,0.63,-0.07,0.22,0.18759259259259262,,ET
2024-01-08,136,CA_37683,61,0.13,0.24,-0.34,0.13,-1.0,0.16485185185185186,,ET
2024-01-08,137,CA_37890,241,0.05,0.11,0.76,-0.04,-0.45,0.17872222222222223,,ET
2024-01-08,138,CA_38650,47,0.08,0.11,0.98,-0.06,0.13,0.13516666666666666,,ET
2024-01-08,139,CA_38734,204,0.1,0.2,-0.13,-0.1,-0.24,0.27424074074074073,,ET
2024-01-08,140,CA_38912,69,0.06,0.13,0.18,-0.06,-0.55,0.1668518518518519,,ET
2024-01-08,141,CA_39031,69,0.17,0.25,-0.19,-0.17,0.29,0.395962962962963,,ET
2024-01-08,142,CA_39032,69,0.1,0.19,0.86,-0.09,0.6,0.4403703703703703,,ET
2024-01-08,143,CA_39770,69,0.06,0.14,0.77,-0.06,-0.42,0.19492592592592586,,ET
2024-01-08,144,CA_40009,69,0.07,0.16,0.92,-0.07,0.25,0.31624074074074066,,ET
2024-01-08,145,CA_41244,69,0.11,0.25,0.52,-0.11,-0.09,0.3953703703703703,,ET
2024-01-08,146,CA_41458,69,0.06,0.13,-0.11,-0.05,-0.58,0.16085185185185183,,ET
2024-01-08,147,CA_41682,69,0.23,0.34,-0.31,0.23,-1.0,0.14427777777777778,,ET
2024-01-08,148,CA_42021,69,0.05,0.1,-0.43,0.01,0.35,0.20640740740740737,,ET
2024-01-08,149,CA_42143,69,0.07,0.15,-0.39,0.07,-1.0,0.15364814814814814,,ET
2024-01-15,0,CA_298397,75,0.04,0.03,1.0,0.04,0.95,0.06955555555555558,,ETof
2024-01-15,1,CA_299395,75,0.13,0.12,-0.98,-0.13,0.9,0.349962962962963,,ETof
2024-01-15,2,CA_299467,75,0.02,0.03,-0.99,0.02,0.95,0.10377777777777782,,ETof
2024-01-15,3,CA_300271,75,0.49,0.31,1.0,-0.49,-1.0,0.11559259259259262,,ETof
2024-01-15,4,CA_300581,75,0.04,0.04,0.93,0.02,0.95,0.14875925925925929,,ETof
2024-01-15,5,CA_300893,75,0.21,0.21,-1.0,-0.21,-0.01,0.20411111111111105,,ETof
2024-01-15,6,CA_301734,75,0.21,0.19,1.0,-0.21,-1.0,0.01253703703703705,,ETof
2024-01-15,7,CA_301986,75,0.24,0.19,-1.0,0.24,0.42,0.18827777777777777,,ETof
2024-01-15,8,CA_302388,75,0.18,0.13,-1.0,0.18,0.45,0.09453703703703702,,ETof
2024-01-15,9,CA_302578,75,0.05,0.05,-1.0,-0.05,-1.0,0.022222222222222237,,ETof
2024-01-15,10,CA_302669,72,0.05,0.04,-0.3,0.05,0.96,0.16124074074074077,,ETof
2024-01-15,11,CA_303433,72,0.27,0.2,1.0,-0.27,-0.19,0.13112962962962962,,ETof
2024-01-15,12,CA_303972,47,0.04,0.03,1.0,0.04,-0.31,0.01783333333333333,,ETof
2024-01-15,13,CA_304258,72,0.03,0.04,-0.97,0.03,0.21,0.03425925925925921,,ETof
2024-01-15,14,CA_304688,72,0.03,0.04,1.0,-0.02,0.98,0.2132037037037037,,ETof
2024-01-15,15,CA_305684,204,0.27,0.24,-1.0,-0.27,0.29,0.24883333333333332,,ETof
2024-01-15,16,CA_306027,204,0.17,0.14,-1.0,-0.17,0.14,0.125,,ETof
2024-01-15,17,CA_306521,204,0.28,0.26,-0.99,-0.28,0.57,0.3429629629629629,,ETof
2024-01-15,18,CA_307370,204,0.45,0.45,0.51,-0.45,-0.75,0.3245,,ETof
2024-01-15,19,CA_307376,204,0.73,0.54,0.9,-0.73,-0.0,0.36633333333333334,,ETof
2024-01-15,20,CA_307472,204,0.62,0.52,0.99,-0.62,-0.69,0.32122222222222224,,ETof
2024-01-15,21,CA_307774,204,0.04,0.04,-1.0,0.04,0.96,0.16875925925925928,,ETof
2024-01-15,22,CA_32080,75,0.06,0.04,0.98,0.06,0.95,0.1289074074074074,,ETof
2024-01-15,23,CA_32260,61,0.15,0.11,1.0,0.15,0.83,0.1949074074074074,,ETof
2024-01-15,24,CA_32418,47,0.09,0.08,-0.7,0.09,0.64,0.10281481481481479,,ETof
2024-01-15,25,CA_32637,47,0.03,0.03,0.99,0.03,0.95,0.12279629629629625,,ETof
2024-01-15,26,CA_32667,61,0.09,0.09,-0.99,-0.09,0.34,0.09905555555555558,,ETof
2024-01-15,27,CA_35772,36,0.1,0.08,0.99,0.1,-1.0,0.01775925925925927,,ETof
2024-01-15,28,CA_36095,61,0.01,0.01,1.0,-0.01,0.99,0.13720370370370363,,ETof
2024-01-15,29,CA_36121,47,0.08,0.08,-0.99,-0.08,0.44,0.0992407407407407,,ETof
2024-01-15,30,CA_36281,61,0.04,0.03,-1.0,-0.04,0.56,0.03440740740740744,,ETof
2024-01-15,31,CA_36850,61,0.11,0.09,,0.11,-1.0,0.045629629629629596,,ETof
2024-01-15,32,CA_36898,37,0.02,0.02,0.99,0.02,0.88,0.03964814814814812,,ETof
2024-01-15,33,CA_36982,241,0.05,0.05,0.99,0.05,0.9,0.12853703703703706,,ETof
2024-01-15,34,CA_37400,61,0.02,0.02,0.89,-0.02,0.98,0.09505555555555556,,ETof
2024-01-15,35,CA_37674,47,0.21,0.17,-1.0,-0.21,0.62,0.21235185185185182,,ETof
2024-01-15,36,CA_37683,61,0.07,0.05,1.0,0.07,-1.0,0.01155555555555556,,ETof
2024-01-15,37,CA_37890,241,0.02,0.02,1.0,0.02,0.06,0.021129629629629647,,ETof
2024-01-15,38,CA_38650,47,0.19,0.13,1.0,-0.19,-1.0,0.028037037037037027,,ETof
2024-01-15,39,CA_38734,204,0.0,0.0,1.0,-0.0,1.0,0.05848148148148156,,ETof
2024-01-15,40,CA_38912,69,0.09,0.07,,-0.09,-0.18,0.0564629629629629,,ETof
2024-01-15,41,CA_39031,69,0.79,0.6,-1.0,-0.79,0.13,0.47840740740740745,,ETof
2024-01-15,42,CA_39032,69,0.7,0.57,-1.0,-0.7,0.11,0.4908333333333333,,ETof
2024-01-15,43,CA_39770,69,0.04,0.03,-0.53,-0.04,0.34,0.034537037037037054,,ETof
2024-01-15,44,CA_40009,69,0.03,0.03,0.91,-0.03,0.98,0.1696851851851852,,ETof
2024-01-15,45,CA_41244,69,0.26,0.24,-1.0,0.26,-1.0,0.10261111111111114,,ETof
2024-01-15,46,CA_41458,69,0.01,0.01,1.0,0.01,0.99,0.06701851851851853,,ETof
2024-01-15,47,CA_41682,69,0.27,0.19,-1.0,-0.27,-0.58,0.1066851851851852,,ETof
2024-01-15,48,CA_42021,69,0.11,0.09,-1.0,-0.11,0.63,0.11977777777777776,,ETof
2024-01-15,49,CA_42143,69,0.02,0.02,-0.87,-0.02,0.85,0.046407407407407376,,ETof
2024-01-15,50,CA_298397,75,0.03,0.08,0.78,0.03,0.32,0.17146296296296296,,ETo
2024-01-15,51,CA_299395,75,0.01,0.04,0.79,0.01,0.81,0.15835185185185185,,ETo
2024-01-15,52,CA_299467,75,0.02,0.05,0.75,0.0,0.76,0.16970370370370377,,ETo
2024-01-15,53,CA_300271,75,0.02,0.05,0.76,-0.0,0.69,0.1730185185185185,,ETo
2024-01-15,54,CA_300581,75,0.1,0.24,0.73,0.1,-1.0,0.13987037037037037,,ETo
2024-01-15,55,CA_300893,75,0.02,0.06,0.53,-0.01,0.48,0.15790740740740739,,ETo
2024-01-15,56,CA_301734,75,0.1,0.24,0.73,0.1,-1.0,0.13987037037037037,,ETo
2024-01-15,57,CA_301986,75,0.02,0.05,0.65,-0.01,0.53,0.12916666666666668,,ETo
2024-01-15,58,CA_302388,75,0.02,0.07,0.63,-0.01,0.4,0.14764814814814817,,ETo
2024-01-15,59,CA_302578,75,0.04,0.11,0.21,-0.02,-0.01,0.19059259259259265,,ETo
2024-01-15,60,CA_302669,72,0.01,0.06,0.78,-0.01,0.43,0.1462777777777777,,ETo
2024-01-15,61,CA_303433,72,0.03,0.06,0.39,0.0,0.5,0.15048148148148147,,ETo
2024-01-15,62,CA_303972,47,0.02,0.07,0.66,-0.01,0.45,0.1978148148148149,,ETo
2024-01-15,63,CA_304258,72,0.03,0.1,0.38,-0.02,-0.04,0.1639814814814816,,ETo
2024-01-15,64,CA_304688,72,0.04,0.1,0.49,-0.02,0.05,0.1866481481481482,,ETo
2024-01-15,65,CA_305684,204,0.04,0.1,-0.08,-0.01,0.02,0.1492407407407407,,ETo
2024-01-15,66,CA_306027,204,0.03,0.07,0.45,-0.01,0.21,0.12381481481481488,,ETo
2024-01-15,67,CA_306521,204,0.04,0.1,-0.01,-0.01,-0.09,0.1451296296296297,,ETo
2024-01-15,68,CA_307370,204,0.02,0.07,0.67,-0.02,0.24,0.155,,ETo
2024-01-15,69,CA_307376,204,0.02,0.07,0.67,-0.02,0.24,0.155,,ETo
2024-01-15,70,CA_307472,204,0.02,0.07,0.7,-0.02,0.26,0.15244444444444447,,ETo
2024-01-15,71,CA_307774,204,0.09,0.19,0.9,0.09,-1.0,0.13564814814814816,,ETo
2024-01-15,72,CA_32080,75,0.05,0.13,0.65,0.05,-0.05,0.2267037037037037,,ETo
2024-01-15,73,CA_32260,61,0.06,0.13,0.7,0.06,0.09,0.25188888888888894,,ETo
2024-01-15,74,CA_32418,47,0.02,0.06,0.78,0.02,0.74,0.18824074074074074,,ETo
2024-01-15,75,CA_32637,47,0.02,0.07,0.84,0.02,0.3,0.15451851851851858,,ETo
2024-01-15,76,CA_32667,61,0.02,0.04,0.88,-0.01,0.7,0.15246296296296302,,ETo
2024-01-15,77,CA_35772,36,0.05,0.13,0.66,0.05,0.05,0.23198148148148146,,ETo
2024-01-15,78,CA_36095,61,0.02,0.04,0.75,0.01,0.82,0.15733333333333335,,ETo
2024-01-15,79,CA_36121,47,0.02,0.05,0.75,0.01,0.84,0.1798148148148148,,ETo
2024-01-15,80,CA_36281,61,0.05,0.12,0.53,0.05,0.29,0.2573703703703704,,ETo
2024-01-15,81,CA_36850,61,0.06,0.13,0.69,0.06,0.08,0.2318888888888889,,ETo
2024-01-15,82,CA_36898,37,0.02,0.05,0.63,0.0,0.83,0.19059259259259265,,ETo
2024-01-15,83,CA_36982,241,0.06,0.13,0.69,0.06,0.08,0.2318888888888889,,ETo
2024-01-15,84,CA_37400,61,0.04,0.09,0.85,0.01,-0.49,0.14042592592592595,,ETo
2024-01-15,85,CA_37674,47,0.04,0.1,0.9,-0.04,-0.31,0.16938888888888892,,ETo
2024-01-15,86,CA_37683,61,0.04,0.09,0.76,0.04,0.14,0.19005555555555562,,ETo
2024-01-15,87,CA_37890,241,0.04,0.11,0.86,-0.03,-0.45,0.17820370370370375,,ETo
2024-01-15,88,CA_38650,47,0.03,0.08,0.69,0.03,0.7,0.24868518518518523,,ETo
2024-01-15,89,CA_38734,204,0.03,0.08,0.7,0.03,0.64,0.21925925925925924,,ETo
2024-01-15,90,CA_38912,69,0.03,0.07,0.92,-0.02,0.15,0.1551481481481482,,ETo
2024-01-15,91,CA_39031,69,0.04,0.1,0.9,-0.04,-0.36,0.16627777777777777,,ETo
2024-01-15,92,CA_39032,69,0.04,0.1,0.9,-0.04,-0.31,0.16938888888888892,,ETo
2024-01-15,93,CA_39770,69,0.03,0.08,0.74,0.03,0.29,0.16901851851851854,,ETo
2024-01-15,94,CA_40009,69,0.02,0.08,0.63,0.02,0.69,0.21157407407407405,,ETo
2024-01-15,95,CA_41244,69,0.05,0.12,0.7,0.05,0.45,0.29418518518518516,,ETo
2024-01-15,96,CA_41458,69,0.04,0.1,0.72,0.03,0.51,0.2312962962962963,,ETo
2024-01-15,97,CA_41682,69,0.03,0.08,0.77,-0.02,-0.2,0.12518518518518515,,ETo
2024-01-15,98,CA_42021,69,0.02,0.04,0.71,-0.0,0.79,0.1540925925925926,,ETo
2024-01-15,99,CA_42143,69,0.02,0.07,0.95,-0.02,0.35,0.15714814814814812,,ETo
2024-01-15,100,CA_298397,75,0.05,0.08,0.9,0.05,-0.48,0.06770370370370371,,ET
2024-01-15,101,CA_299395,75,0.05,0.12,-0.4,0.05,0.3,0.2652037037037037,,ET
2024-01-15,102,CA_299467,75,0.24,0.46,0.14,0.24,-1.0,0.12229629629629628,,ET
2024-01-15,103,CA_300271,75,0.12,0.18,0.89,-0.12,-1.0,0.11777777777777776,,ET
2024-01-15,104,CA_300581,75,0.14,0.3,-0.95,-0.14,-1.0,0.1905555555555555,,ET
2024-01-15,105,CA_300893,75,0.05,0.12,0.14,0.04,-0.37,0.19029629629629627,,ET
2024-01-15,106,CA_301734,75,0.05,0.13,0.81,-0.05,-1.0,0.11238888888888887,,ET
2024-01-15,107,CA_301986,75,0.05,0.09,0.13,0.05,0.67,0.2514444444444444,,ET
2024-01-15,108,CA_302388,75,0.05,0.06,0.65,0.02,0.83,0.1567037037037037,,ET
2024-01-15,109,CA_302578,75,0.06,0.14,0.25,-0.05,-0.41,0.1817777777777778,,ET
2024-01-15,110,CA_302669,72,0.02,0.04,-0.15,-0.01,0.92,0.22851851851851854,,ET
2024-01-15,111,CA_303433,72,0.08,0.12,0.75,-0.07,-0.58,0.10840740740740741,,ET
2024-01-15,112,CA_303972,47,0.05,0.1,0.7,-0.04,-0.22,0.14144444444444443,,ET
2024-01-15,113,CA_304258,72,0.04,0.1,0.39,0.01,0.25,0.19312962962962968,,ET
2024-01-15,114,CA_304688,72,0.11,0.25,0.84,-0.11,-1.0,0.2737962962962963,,ET
2024-01-15,115,CA_305684,204,0.12,0.25,-0.16,-0.11,-0.28,0.3575925925925925,,ET
2024-01-15,116,CA_306027,204,0.03,0.06,0.83,0.0,0.64,0.1499074074074074,,ET
2024-01-15,117,CA_306521,204,0.06,0.14,0.49,-0.04,0.68,0.40614814814814815,,ET
2024-01-15,118,CA_307370,204,0.06,0.16,-0.31,-0.02,0.28,0.3640185185185185,,ET
2024-01-15,119,CA_307376,204,0.25,0.42,0.86,-0.25,-0.95,0.41181481481481486,,ET
2024-01-15,120,CA_307472,204,0.14,0.28,0.85,-0.14,-0.58,0.3489814814814815,,ET
2024-01-15,121,CA_307774,204,0.03,0.05,0.3,-0.01,0.83,0.19305555555555554,,ET
2024-01-15,122,CA_32080,75,0.07,0.12,0.62,0.07,0.67,0.3070555555555556,,ET
2024-01-15,123,CA_32260,61,0.01,0.03,0.7,0.01,0.98,0.3608333333333333,,ET
2024-01-15,124,CA_32418,47,0.04,0.08,-0.53,0.0,-0.35,0.09866666666666664,,ET
2024-01-15,125,CA_32637,47,0.02,0.04,0.76,-0.0,0.93,0.27805555555555556,,ET
2024-01-15,126,CA_32667,61,0.05,0.11,0.87,-0.05,-1.0,0.12114814814814812,,ET
2024-01-15,127,CA_35772,36,0.09,0.17,0.54,0.09,-1.0,0.14531481481481484,,ET
2024-01-15,128,CA_36095,61,0.07,0.15,0.79,0.07,0.16,0.2774074074074074,,ET
2024-01-15,129,CA_36121,47,0.03,0.06,0.78,-0.02,0.24,0.12262962962962959,,ET
2024-01-15,130,CA_36281,61,0.01,0.03,0.57,-0.01,0.82,0.08907407407407408,,ET
2024-01-15,131,CA_36850,61,0.05,0.09,0.86,-0.05,0.66,0.18079629629629634,,ET
2024-01-15,132,CA_36898,37,0.29,0.53,-0.48,0.29,-1.0,0.12325925925925929,,ET
2024-01-15,133,CA_36982,241,0.02,0.04,0.73,-0.01,0.65,0.10400000000000005,,ET
2024-01-15,134,CA_37400,61,0.05,0.1,0.48,-0.04,-0.45,0.11151851851851848,,ET
2024-01-15,135,CA_37674,47,0.14,0.25,-0.49,0.13,-0.56,0.221537037037037,,ET
2024-01-15,136,CA_37683,61,0.08,0.13,0.82,0.08,-0.77,0.11442592592592592,,ET
2024-01-15,137,CA_37890,241,0.06,0.15,0.83,-0.06,-1.0,0.1529074074074074,,ET
2024-01-15,138,CA_38650,47,0.05,0.08,0.75,0.03,0.55,0.11662962962962962,,ET
2024-01-15,139,CA_38734,204,0.06,0.11,0.72,0.06,0.2,0.1358888888888888,,ET
2024-01-15,140,CA_38912,69,0.04,0.08,0.93,-0.04,-0.67,0.10244444444444445,,ET
2024-01-15,141,CA_39031,69,0.37,0.55,-0.75,-0.37,-0.69,0.54,,ET
2024-01-15,142,CA_39032,69,0.16,0.31,0.85,-0.16,0.33,0.5611666666666668,,ET
2024-01-15,143,CA_39770,69,0.02,0.06,0.79,0.0,0.49,0.1279814814814815,,ET
2024-01-15,144,CA_40009,69,0.02,0.05,0.68,0.0,0.71,0.15003703703703705,,ET
2024-01-15,145,CA_41244,69,0.05,0.11,-0.13,-0.05,0.07,0.15151851851851855,,ET
2024-01-15,146,CA_41458,69,0.03,0.07,0.75,0.01,0.84,0.24962962962962956,,ET
2024-01-15,147,CA_41682,69,0.12,0.18,0.8,-0.12,-0.2,0.19161111111111118,,ET
2024-01-15,148,CA_42021,69,0.21,0.4,-0.2,0.21,-1.0,0.12111111111111111,,ET
2024-01-15,149,CA_42143,69,0.03,0.06,0.96,0.01,0.21,0.11425925925925921,,ET
2024-01-22,0,CA_298397,75,0.01,0.01,1.0,0.0,1.0,0.16227777777777777,,ETof
2024-01-22,1,CA_299395,75,0.13,0.12,0.99,-0.13,0.92,0.3935740740740741,,ETof
2024-01-22,2,CA_299467,75,0.03,0.03,-0.99,-0.03,0.95,0.12290740740740741,,ETof
2024-01-22,3,CA_300271,75,0.7,0.43,0.97,-0.7,-0.11,0.25144444444444447,,ETof
2024-01-22,4,CA_300581,75,0.12,0.11,0.8,-0.12,0.88,0.26974074074074067,,ETof
2024-01-22,5,CA_300893,75,0.09,0.1,-0.96,-0.09,0.9,0.2902592592592593,,ETof
2024-01-22,6,CA_301734,75,0.16,0.15,-0.9,-0.16,-1.0,0.05761111111111115,,ETof
2024-01-22,7,CA_301986,75,0.56,0.42,0.45,0.56,0.09,0.3318518518518519,,ETof
2024-01-22,8,CA_302388,75,0.29,0.19,-1.0,-0.29,-1.0,0.019870370370370382,,ETof
2024-01-22,9,CA_302578,75,0.05,0.05,-0.77,0.05,0.68,0.0745185185185185,,ETof
2024-01-22,10,CA_302669,72,0.44,0.31,0.47,0.44,-0.06,0.2112222222222222,,ETof
2024-01-22,11,CA_303433,72,0.33,0.24,0.98,-0.33,0.28,0.20522222222222228,,ETof
2024-01-22,12,CA_303972,47,0.02,0.02,0.99,0.01,0.91,0.04246296296296296,,ETof
2024-01-22,13,CA_304258,72,0.04,0.04,-0.96,-0.04,0.66,0.05587037037037037,,ETof
2024-01-22,14,CA_304688,72,0.2,0.18,0.96,-0.2,0.83,0.3834074074074074,,ETof
2024-01-22,15,CA_305684,204,0.48,0.43,-0.94,-0.48,-0.11,0.3556296296296296,,ETof
2024-01-22,16,CA_306027,204,0.02,0.02,-1.0,0.0,0.98,0.1509814814814815,,ETof
2024-01-22,17,CA_306521,204,0.24,0.22,-0.89,-0.24,0.85,0.4931111111111111,,ETof
2024-01-22,18,CA_307370,204,0.41,0.48,0.85,-0.41,-0.78,0.30655555555555547,,ETof
2024-01-22,19,CA_307376,204,1.1,0.87,-0.75,-0.85,-0.11,0.5150555555555555,,ETof
2024-01-22,20,CA_307472,204,1.06,0.88,-0.71,-1.06,-0.44,0.6075925925925926,,ETof
2024-01-22,21,CA_307774,204,0.18,0.15,-0.65,0.18,0.59,0.1858888888888889,,ETof
2024-01-22,22,CA_32080,75,0.06,0.04,0.97,0.06,0.96,0.1508888888888889,,ETof
2024-01-22,23,CA_32260,61,0.12,0.1,-1.0,-0.12,0.86,0.18681481481481485,,ETof
2024-01-22,24,CA_32418,47,0.04,0.03,-1.0,-0.03,0.95,0.12768518518518515,,ETof
2024-01-22,25,CA_32637,47,0.04,0.04,0.6,0.04,0.9,0.100037037037037,,ETof
2024-01-22,26,CA_32667,61,0.12,0.11,0.98,-0.12,0.44,0.13457407407407407,,ETof
2024-01-22,27,CA_35772,36,0.04,0.04,1.0,0.04,-1.0,0.018722222222222234,,ETof
2024-01-22,28,CA_36095,61,0.02,0.02,1.0,0.02,0.98,0.11661111111111118,,ETof
2024-01-22,29,CA_36121,47,0.12,0.12,0.98,-0.12,0.42,0.14288888888888893,,ETof
2024-01-22,30,CA_36281,61,0.02,0.02,0.99,0.02,0.96,0.06664814814814822,,ETof
2024-01-22,31,CA_36850,61,0.05,0.04,,-0.05,0.53,0.045944444444444434,,ETof
2024-01-22,32,CA_36898,37,0.02,0.02,0.99,-0.02,0.91,0.04912962962962958,,ETof
2024-01-22,33,CA_36982,241,0.05,0.04,1.0,0.05,0.92,0.1282777777777778,,ETof
2024-01-22,34,CA_37400,61,0.06,0.05,0.84,-0.06,0.87,0.10920370370370373,,ETof
2024-01-22,35,CA_37674,47,0.46,0.36,-0.87,-0.46,0.21,0.31074074074074076,,ETof
2024-01-22,36,CA_37683,61,0.04,0.03,-0.96,0.01,-1.0,0.009666666666666657,,ETof
2024-01-22,37,CA_37890,241,0.05,0.05,0.99,0.05,-1.0,0.02505555555555561,,ETof
2024-01-22,38,CA_38650,47,0.29,0.21,1.0,-0.29,-0.55,0.11385185185185187,,ETof
2024-01-22,39,CA_38734,204,0.02,0.02,0.99,0.02,0.12,0.011481481481481518,,ETof
2024-01-22,40,CA_38912,69,0.15,0.13,,-0.15,-1.0,0.050203703703703695,,ETof
2024-01-22,41,CA_39031,69,1.14,0.85,-0.26,-1.14,-0.16,0.5893333333333333,,ETof
2024-01-22,42,CA_39032,69,0.65,0.53,-0.46,-0.65,0.4,0.558074074074074,,ETof
2024-01-22,43,CA_39770,69,0.08,0.07,1.0,-0.08,0.4,0.07896296296296294,,ETof
2024-01-22,44,CA_40009,69,0.02,0.01,0.98,-0.02,0.99,0.17394444444444437,,ETof
2024-01-22,45,CA_41244,69,0.2,0.18,-0.89,0.2,-1.0,0.042351851851851884,,ETof
2024-01-22,46,CA_41458,69,0.01,0.01,1.0,0.01,0.97,0.04531481481481477,,ETof
2024-01-22,47,CA_41682,69,0.39,0.28,0.96,-0.39,-1.0,0.058648148148148116,,ETof
2024-01-22,48,CA_42021,69,0.18,0.15,-1.0,-0.18,0.5,0.18185185185185185,,ETof
2024-01-22,49,CA_42143,69,0.2,0.17,0.53,-0.2,-1.0,0.05362962962962962,,ETof
2024-01-22,50,CA_298397,75,0.04,0.14,-0.59,0.04,-0.37,0.2513703703703703,,ETo
2024-01-22,51,CA_299395,75,0.07,0.19,-0.2,0.07,-1.0,0.2566111111111111,,ETo
2024-01-22,52,CA_299467,75,0.07,0.2,-0.21,0.07,-1.0,0.2639259259259259,,ETo
2024-01-22,53,CA_300271,75,0.07,0.17,-0.22,0.07,-1.0,0.20944444444444443,,ETo
2024-01-22,54,CA_300581,75,0.06,0.16,-0.24,0.06,-1.0,0.19001851851851845,,ETo
2024-01-22,55,CA_300893,75,0.06,0.15,-0.1,0.06,-1.0,0.17264814814814802,,ETo
2024-01-22,56,CA_301734,75,0.06,0.16,-0.24,0.06,-1.0,0.19001851851851845,,ETo
2024-01-22,57,CA_301986,75,0.06,0.15,0.01,0.06,-1.0,0.168925925925926,,ETo
2024-01-22,58,CA_302388,75,0.06,0.15,-0.05,0.06,-1.0,0.16340740740740736,,ETo
2024-01-22,59,CA_302578,75,0.04,0.11,0.49,0.03,-0.06,0.15681481481481482,,ETo
2024-01-22,60,CA_302669,72,0.08,0.21,-0.4,0.08,-1.0,0.285037037037037,,ETo
2024-01-22,61,CA_303433,72,0.06,0.16,-0.01,0.06,-1.0,0.1857037037037037,,ETo
2024-01-22,62,CA_303972,47,0.06,0.15,-0.26,0.06,-1.0,0.16281481481481477,,ETo
2024-01-22,63,CA_304258,72,0.06,0.16,0.01,0.06,-1.0,0.1780555555555556,,ETo
2024-01-22,64,CA_304688,72,0.06,0.15,-0.27,0.05,-1.0,0.20659259259259258,,ETo
2024-01-22,65,CA_305684,204,0.05,0.13,0.48,0.04,-0.38,0.15511111111111112,,ETo
2024-01-22,66,CA_306027,204,0.06,0.15,0.08,0.06,-0.95,0.18177777777777782,,ETo
2024-01-22,67,CA_306521,204,0.05,0.13,0.39,0.04,-0.2,0.18783333333333332,,ETo
2024-01-22,68,CA_307370,204,0.07,0.18,-0.37,0.07,-1.0,0.2387962962962963,,ETo
2024-01-22,69,CA_307376,204,0.07,0.18,-0.37,0.07,-1.0,0.2387962962962963,,ETo
2024-01-22,70,CA_307472,204,0.07,0.18,-0.34,0.07,-1.0,0.23518518518518516,,ETo
2024-01-22,71,CA_307774,204,0.05,0.13,0.38,0.04,-0.19,0.20037037037037023,,ETo
2024-01-22,72,CA_32080,75,0.03,0.07,0.37,0.0,0.73,0.24818518518518518,,ETo
2024-01-22,73,CA_32260,61,0.03,0.08,0.22,0.01,0.66,0.25964814814814813,,ETo
2024-01-22,74,CA_32418,47,0.06,0.18,-0.04,0.06,-0.94,0.2567777777777777,,ETo
2024-01-22,75,CA_32637,47,0.04,0.14,-0.13,0.04,0.08,0.2612777777777778,,ETo
2024-01-22,76,CA_32667,61,0.07,0.19,-0.42,0.07,-1.0,0.25172222222222224,,ETo
2024-01-22,77,CA_35772,36,0.03,0.08,0.43,0.01,0.62,0.24083333333333337,,ETo
2024-01-22,78,CA_36095,61,0.06,0.17,-0.44,0.06,-0.69,0.24511111111111109,,ETo
2024-01-22,79,CA_36121,47,0.07,0.17,-0.45,0.07,-0.96,0.23607407407407419,,ETo
2024-01-22,80,CA_36281,61,0.04,0.09,0.33,-0.0,0.54,0.2575740740740741,,ETo
2024-01-22,81,CA_36850,61,0.04,0.1,0.56,0.0,0.51,0.26368518518518524,,ETo
