forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-05-13,180,ndvi,37,CA_254518,47,0.46,0.39,0.77,0.46,-1.0,0.09583333333333331,,ETof
2024-05-13,180,ndvi,38,CA_254559,47,2.15,1.24,-0.98,2.15,-1.0,0.4023888888888889,,ETof
2024-05-13,180,ndvi,39,CA_254644,47,0.21,0.21,0.85,-0.21,0.76,0.4048703703703704,,ETof
2024-05-13,180,ndvi,40,CA_254907,47,0.02,0.02,0.65,0.01,1.0,0.20527777777777778,,ETof
2024-05-13,180,ndvi,41,CA_255156,47,0.06,0.07,-0.95,0.06,-0.6,0.05192592592592591,,ETof
2024-05-13,180,ndvi,42,CA_255325,47,0.07,0.04,0.99,0.07,1.0,0.5718703703703704,,ETof
2024-05-13,180,ndvi,43,CA_255613,47,0.13,0.13,0.95,0.13,-1.0,0.03588888888888886,,ETof
2024-05-13,180,ndvi,44,CA_256638,47,0.4,0.27,-0.05,-0.4,-0.74,0.13488888888888886,,ETof
2024-05-13,180,ndvi,45,CA_257473,47,0.11,0.11,0.87,0.11,0.9,0.33927777777777773,,ETof
2024-05-13,180,ndvi,46,CA_257648,47,0.31,0.25,-0.89,0.31,-1.0,0.021888888888888847,,ETof
2024-05-13,180,ndvi,47,CA_257744,47,0.22,0.19,0.95,0.22,-1.0,0.0494444444444444,,ETof
2024-05-13,180,ndvi,48,CA_257756,47,0.56,0.48,-0.99,0.56,-1.0,0.04033333333333331,,ETof
2024-05-13,180,ndvi,49,CA_257924,47,0.03,0.03,-0.19,0.03,-1.0,0.017203703703703666,,ETof
2024-05-13,180,ndvi,50,CA_244113,47,0.18,0.47,-0.52,-0.18,-1.0,0.4929629629629629,,ETo
2024-05-13,180,ndvi,51,CA_244387,61,0.4,0.78,0.17,-0.4,-1.0,0.5468703703703705,,ETo
2024-05-13,180,ndvi,52,CA_244479,47,0.17,0.34,0.4,-0.17,0.37,0.700814814814815,,ETo
2024-05-13,180,ndvi,53,CA_245292,47,0.15,0.35,-0.24,-0.15,-0.65,0.4368888888888886,,ETo
2024-05-13,180,ndvi,54,CA_246341,47,0.46,1.09,-0.92,-0.46,-1.0,0.5481296296296297,,ETo
2024-05-13,180,ndvi,55,CA_246587,47,0.19,0.52,-0.7,-0.19,-1.0,0.5451481481481485,,ETo
2024-05-13,180,ndvi,56,CA_246614,47,0.14,0.38,-0.52,-0.13,-0.83,0.49225925925925945,,ETo
2024-05-13,180,ndvi,57,CA_246801,47,0.55,1.26,0.86,-0.55,-1.0,0.548574074074074,,ETo
2024-05-13,180,ndvi,58,CA_246992,47,0.11,0.28,0.71,-0.1,-0.02,0.4616296296296298,,ETo
2024-05-13,180,ndvi,59,CA_247537,47,0.19,0.54,-0.79,0.19,-1.0,0.5169814814814813,,ETo
2024-05-13,180,ndvi,60,CA_247548,61,0.12,0.33,-0.53,-0.1,-0.22,0.49611111111111095,,ETo
2024-05-13,180,ndvi,61,CA_247823,69,0.08,0.2,-0.51,0.01,0.51,0.5309814814814814,,ETo
2024-05-13,180,ndvi,62,CA_247968,61,0.27,0.61,-0.01,0.27,-1.0,0.622611111111111,,ETo
2024-05-13,180,ndvi,63,CA_248688,61,0.26,0.61,-0.21,-0.26,-1.0,0.5092407407407408,,ETo
2024-05-13,180,ndvi,64,CA_248689,47,0.17,0.39,0.32,-0.17,-0.77,0.5706111111111113,,ETo
2024-05-13,180,ndvi,65,CA_248737,47,0.56,1.25,0.2,-0.56,-1.0,0.5445925925925929,,ETo
2024-05-13,180,ndvi,66,CA_249254,47,0.58,1.3,-0.68,-0.58,-1.0,0.6585555555555552,,ETo
2024-05-13,180,ndvi,67,CA_249462,69,0.44,0.94,0.83,-0.44,-1.0,0.592685185185185,,ETo
2024-05-13,180,ndvi,68,CA_249468,69,0.53,1.17,-0.64,-0.53,-1.0,0.5821111111111109,,ETo
2024-05-13,180,ndvi,69,CA_249601,69,0.25,0.56,-0.55,-0.25,-1.0,0.5637592592592592,,ETo
2024-05-13,180,ndvi,70,CA_249694,69,0.53,1.2,0.11,-0.53,-1.0,0.6899629629629628,,ETo
2024-05-13,180,ndvi,71,CA_249783,69,0.56,1.24,-0.11,-0.56,-1.0,0.6327962962962963,,ETo
2024-05-13,180,ndvi,72,CA_249856,69,0.06,0.16,0.18,-0.02,0.8,0.6977222222222222,,ETo
2024-05-13,180,ndvi,73,CA_249946,61,0.48,1.08,-0.36,-0.48,-1.0,0.5780555555555554,,ETo
2024-05-13,180,ndvi,74,CA_250212,69,0.43,0.93,0.6,-0.43,-1.0,0.5927037037037038,,ETo
2024-05-13,180,ndvi,75,CA_250290,69,0.6,1.2,0.25,-0.6,-1.0,0.7742962962962964,,ETo
2024-05-13,180,ndvi,76,CA_250502,47,0.31,0.7,-0.75,-0.31,-1.0,0.661888888888889,,ETo
2024-05-13,180,ndvi,77,CA_251400,47,0.32,0.72,-0.71,0.32,-1.0,0.7227592592592593,,ETo
2024-05-13,180,ndvi,78,CA_252567,47,0.28,0.64,-0.37,-0.28,-1.0,0.6219444444444445,,ETo
2024-05-13,180,ndvi,79,CA_252577,47,0.28,0.65,-0.18,-0.28,-1.0,0.6873703703703704,,ETo
2024-05-13,180,ndvi,80,CA_252621,47,0.27,0.62,-0.34,-0.27,-1.0,0.6568333333333333,,ETo
2024-05-13,180,ndvi,81,CA_253072,47,0.13,0.33,-0.71,-0.11,0.15,0.6917777777777778,,ETo
2024-05-13,180,ndvi,82,CA_253554,47,0.25,0.59,-0.34,-0.25,-1.0,0.6606111111111111,,ETo
2024-05-13,180,ndvi,83,CA_253625,47,0.43,0.94,0.86,-0.43,-1.0,0.5875185185185184,,ETo
2024-05-13,180,ndvi,84,CA_253715,47,0.24,0.55,-0.53,-0.24,-1.0,0.5719814814814818,,ETo
2024-05-13,180,ndvi,85,CA_253873,47,0.29,0.65,-0.59,-0.29,-1.0,0.5769814814814817,,ETo
2024-05-13,180,ndvi,86,CA_254360,47,0.1,0.27,-0.65,-0.05,0.34,0.6360555555555555,,ETo
2024-05-13,180,ndvi,87,CA_254518,47,0.1,0.25,-0.04,-0.1,0.1,0.47833333333333306,,ETo
2024-05-13,180,ndvi,88,CA_254559,47,0.45,0.98,0.75,-0.45,-1.0,0.6430185185185185,,ETo
2024-05-13,180,ndvi,89,CA_254644,47,0.3,0.69,-0.4,-0.3,-1.0,0.649462962962963,,ETo
2024-05-13,180,ndvi,90,CA_254907,47,0.19,0.44,0.54,-0.19,-0.54,0.7291296296296296,,ETo
2024-05-13,180,ndvi,91,CA_255156,47,0.35,0.78,-0.59,-0.35,-1.0,0.6692592592592591,,ETo
2024-05-13,180,ndvi,92,CA_255325,47,0.16,0.38,-0.03,-0.16,-0.18,0.6561111111111108,,ETo
2024-05-13,180,ndvi,93,CA_255613,47,0.34,0.75,-0.3,-0.34,-1.0,0.7158888888888889,,ETo
2024-05-13,180,ndvi,94,CA_256638,47,0.19,0.43,0.46,-0.19,-0.39,0.7371296296296294,,ETo
2024-05-13,180,ndvi,95,CA_257473,47,0.23,0.52,-0.11,-0.23,-1.0,0.6752962962962963,,ETo
2024-05-13,180,ndvi,96,CA_257648,47,0.07,0.18,-0.36,-0.04,0.74,0.6883518518518518,,ETo
2024-05-13,180,ndvi,97,CA_257744,47,0.31,0.67,-0.02,-0.31,-1.0,0.6776851851851852,,ETo
2024-05-13,180,ndvi,98,CA_257756,47,0.46,0.99,0.59,-0.46,-1.0,0.7046481481481481,,ETo
2024-05-13,180,ndvi,99,CA_257924,47,0.41,0.9,0.52,-0.41,-1.0,0.6776851851851852,,ETo
2024-05-13,180,ndvi,100,CA_244113,47,0.73,0.84,0.95,0.73,-1.0,0.10124074074074076,,ET
2024-05-13,180,ndvi,101,CA_244387,61,0.86,1.28,-0.39,-0.86,-1.0,0.5232777777777776,,ET
2024-05-13,180,ndvi,102,CA_244479,47,0.11,0.24,0.27,0.02,0.44,0.5345185185185186,,ET
2024-05-13,180,ndvi,103,CA_245292,47,0.39,0.68,-0.2,-0.39,-0.51,0.9196111111111112,,ET
2024-05-13,180,ndvi,104,CA_246341,47,1.53,1.77,-0.59,1.53,-1.0,0.6060555555555557,,ET
2024-05-13,180,ndvi,105,CA_246587,47,0.45,0.77,-0.82,-0.45,-1.0,0.4377592592592594,,ET
2024-05-13,180,ndvi,106,CA_246614,47,0.39,0.75,-0.75,-0.39,-1.0,0.6222962962962967,,ET
2024-05-13,180,ndvi,107,CA_246801,47,0.24,0.35,0.89,0.24,-0.2,0.3701851851851852,,ET
2024-05-13,180,ndvi,108,CA_246992,47,0.19,0.34,0.88,-0.19,-0.02,0.48846296296296304,,ET
2024-05-13,180,ndvi,109,CA_247537,47,0.14,0.25,-0.51,0.13,-0.57,0.24475925925925926,,ET
2024-05-13,180,ndvi,110,CA_247548,61,0.03,0.06,0.68,0.01,0.94,0.26807407407407396,,ET
2024-05-13,180,ndvi,111,CA_247823,69,1.37,1.23,0.93,1.37,0.7,2.0158888888888895,,ET
2024-05-13,180,ndvi,112,CA_247968,61,0.72,1.32,-0.89,-0.72,-0.83,1.6727777777777775,,ET
2024-05-13,180,ndvi,113,CA_248688,61,0.34,0.48,-0.34,-0.34,-0.21,0.5187222222222223,,ET
2024-05-13,180,ndvi,114,CA_248689,47,0.13,0.24,0.39,0.12,-0.93,0.19442592592592592,,ET
2024-05-13,180,ndvi,115,CA_248737,47,1.03,1.96,0.24,1.03,-1.0,2.500074074074074,,ET
2024-05-13,180,ndvi,116,CA_249254,47,1.47,1.61,0.69,1.47,-1.0,0.3418703703703703,,ET
2024-05-13,180,ndvi,117,CA_249462,69,0.26,0.5,-0.88,0.26,0.85,2.176277777777778,,ET
2024-05-13,180,ndvi,118,CA_249468,69,0.32,0.32,-0.8,-0.32,-0.25,0.2662037037037038,,ET
2024-05-13,180,ndvi,119,CA_249601,69,1.33,2.17,0.96,1.33,-1.0,2.2219444444444445,,ET
2024-05-13,180,ndvi,120,CA_249694,69,0.58,1.24,0.05,-0.58,0.52,3.6380555555555554,,ET
2024-05-13,180,ndvi,121,CA_249783,69,1.16,1.67,0.36,-1.16,-0.16,2.2523333333333335,,ET
2024-05-13,180,ndvi,122,CA_249856,69,0.2,0.37,0.29,-0.2,0.93,2.5102407407407408,,ET
2024-05-13,180,ndvi,123,CA_249946,61,0.83,1.39,-0.24,-0.83,-1.0,1.1056851851851854,,ET
2024-05-13,180,ndvi,124,CA_250212,69,0.04,0.1,0.57,-0.04,0.85,0.4589074074074073,,ET
2024-05-13,180,ndvi,125,CA_250290,69,1.1,1.67,-0.03,-1.1,-1.0,0.9366296296296298,,ET
2024-05-13,180,ndvi,126,CA_250502,47,0.62,1.28,-0.32,-0.62,-1.0,1.5592037037037036,,ET
2024-05-13,180,ndvi,127,CA_251400,47,0.83,0.9,0.54,-0.83,0.27,1.131592592592593,,ET
2024-05-13,180,ndvi,128,CA_252567,47,1.51,1.7,0.73,1.51,-1.0,1.0922037037037036,,ET
2024-05-13,180,ndvi,129,CA_252577,47,0.12,0.28,-0.08,-0.1,0.95,2.789648148148148,,ET
2024-05-13,180,ndvi,130,CA_252621,47,0.14,0.32,-0.39,-0.12,0.7,1.0630555555555556,,ET
2024-05-13,180,ndvi,131,CA_253072,47,3.05,4.41,-0.72,3.05,-1.0,1.5053333333333334,,ET
2024-05-13,180,ndvi,132,CA_253554,47,0.68,0.51,-0.37,0.68,0.98,2.9348333333333336,,ET
2024-05-13,180,ndvi,133,CA_253625,47,0.04,0.11,0.82,-0.0,0.92,0.6770555555555554,,ET
2024-05-13,180,ndvi,134,CA_253715,47,0.12,0.28,-0.33,-0.12,0.14,0.4923148148148151,,ET
2024-05-13,180,ndvi,135,CA_253873,47,0.26,0.58,-0.5,-0.26,-1.0,0.6996296296296295,,ET
2024-05-13,180,ndvi,136,CA_254360,47,0.58,1.0,-0.45,-0.58,-0.05,1.6532222222222224,,ET
2024-05-13,180,ndvi,137,CA_254518,47,0.52,0.93,0.39,0.52,-1.0,0.271074074074074,,ET
2024-05-13,180,ndvi,138,CA_254559,47,3.42,3.56,-0.74,3.42,-1.0,2.2399814814814816,,ET
2024-05-13,180,ndvi,139,CA_254644,47,0.54,1.15,-0.33,-0.54,0.29,2.8390925925925927,,ET
2024-05-13,180,ndvi,140,CA_254907,47,0.15,0.28,-0.11,-0.15,0.9,1.5892962962962962,,ET
2024-05-13,180,ndvi,141,CA_255156,47,0.26,0.61,-0.65,-0.26,-1.0,0.45122222222222197,,ET
2024-05-13,180,ndvi,142,CA_255325,47,0.06,0.1,0.67,-0.04,1.0,3.1672962962962963,,ET
2024-05-13,180,ndvi,143,CA_255613,47,0.19,0.44,-0.28,-0.19,-1.0,0.5550185185185185,,ET
2024-05-13,180,ndvi,144,CA_256638,47,0.73,0.98,-0.03,-0.73,-1.0,0.5767222222222222,,ET
2024-05-13,180,ndvi,145,CA_257473,47,0.1,0.24,0.17,-0.1,0.96,2.576518518518519,,ET
2024-05-13,180,ndvi,146,CA_257648,47,0.41,0.71,-0.29,0.41,-1.0,0.35964814814814816,,ET
2024-05-13,180,ndvi,147,CA_257744,47,0.1,0.22,-0.12,-0.09,0.79,0.8774259259259259,,ET
2024-05-13,180,ndvi,148,CA_257756,47,0.16,0.32,0.35,0.16,-1.0,0.2812962962962961,,ET
2024-05-13,180,ndvi,149,CA_257924,47,0.35,0.65,0.64,-0.35,-1.0,0.6348333333333331,,ET
2024-05-13,60,None,0,CA_244113,47,0.04,0.03,-0.86,-0.0,0.51,0.023000000000000003,,ETof
2024-05-13,60,None,1,CA_244387,61,0.65,0.55,0.84,0.65,-1.0,0.1507407407407408,,ETof
2024-05-13,60,None,2,CA_244479,47,0.11,0.11,1.0,-0.11,-1.0,0.056351851851851764,,ETof
2024-05-13,60,None,3,CA_245292,47,0.27,0.23,-0.96,-0.27,-1.0,0.10722222222222223,,ETof
2024-05-13,60,None,4,CA_246341,47,0.26,0.16,0.29,0.26,0.52,0.13648148148148148,,ETof
2024-05-13,60,None,5,CA_246587,47,0.37,0.29,-0.15,0.37,-1.0,0.03811111111111107,,ETof
2024-05-13,60,None,6,CA_246614,47,0.3,0.25,-0.88,-0.3,-1.0,0.06050000000000002,,ETof
2024-05-13,60,None,7,CA_246801,47,0.7,0.5,-0.84,0.7,-1.0,0.03883333333333334,,ETof
2024-05-13,60,None,8,CA_246992,47,0.19,0.16,0.88,0.19,-1.0,0.03859259259259257,,ETof
2024-05-13,60,None,9,CA_247537,47,0.04,0.03,-0.85,-0.04,-1.0,0.00790740740740741,,ETof
2024-05-13,60,None,10,CA_247548,61,0.2,0.12,0.79,-0.2,-0.03,0.07033333333333332,,ETof
2024-05-13,60,None,11,CA_247823,69,0.39,0.21,-0.88,0.39,0.9,0.35259259259259257,,ETof
2024-05-13,60,None,12,CA_247968,61,0.29,0.24,0.88,0.29,-0.14,0.17914814814814814,,ETof
2024-05-13,60,None,13,CA_248688,61,0.3,0.19,0.42,0.3,-1.0,0.027962962962962967,,ETof
2024-05-13,60,None,14,CA_248689,47,0.21,0.17,0.45,0.21,-0.56,0.10083333333333327,,ETof
2024-05-13,60,None,15,CA_248737,47,1.19,1.06,0.2,1.19,-1.0,0.4335925925925927,,ETof
2024-05-13,60,None,16,CA_249254,47,0.55,0.33,0.98,0.55,-1.0,0.028574074074074075,,ETof
2024-05-13,60,None,17,CA_249462,69,0.27,0.24,-0.99,0.27,0.69,0.38125925925925924,,ETof
2024-05-13,60,None,18,CA_249468,69,0.11,0.06,0.85,0.11,0.81,0.06301851851851852,,ETof
2024-05-13,60,None,19,CA_249601,69,0.77,0.56,1.0,0.77,-0.03,0.3928888888888889,,ETof
2024-05-13,60,None,20,CA_249694,69,0.05,0.08,-0.32,0.03,0.97,0.4441481481481481,,ETof
2024-05-13,60,None,21,CA_249783,69,0.65,0.46,0.99,-0.65,-0.09,0.313,,ETof
2024-05-13,60,None,22,CA_249856,69,0.13,0.1,0.96,-0.13,0.94,0.33483333333333337,,ETof
2024-05-13,60,None,23,CA_249946,61,0.38,0.3,-0.13,-0.38,-1.0,0.07392592592592594,,ETof
2024-05-13,60,None,24,CA_250212,69,0.03,0.03,0.53,0.02,0.93,0.09053703703703704,,ETof
2024-05-13,60,None,25,CA_250290,69,0.46,0.37,-0.99,0.46,-1.0,0.046037037037037064,,ETof
2024-05-13,60,None,26,CA_250502,47,0.1,0.12,-0.82,0.1,0.47,0.14387037037037034,,ETof
2024-05-13,60,None,27,CA_251400,47,0.67,0.37,-0.8,-0.67,-0.72,0.15388888888888888,,ETof
2024-05-13,60,None,28,CA_252567,47,0.25,0.17,0.95,0.25,0.67,0.1937037037037037,,ETof
2024-05-13,60,None,29,CA_252577,47,0.18,0.17,0.24,0.18,0.82,0.3798148148148148,,ETof
2024-05-13,60,None,30,CA_252621,47,0.05,0.04,0.43,-0.05,0.85,0.09281481481481486,,ETof
2024-05-13,60,None,31,CA_253072,47,0.1,0.07,-0.72,-0.1,0.98,0.3268518518518519,,ETof
2024-05-13,60,None,32,CA_253554,47,0.6,0.22,1.0,0.6,0.98,0.5439814814814814,,ETof
2024-05-13,60,None,33,CA_253625,47,0.15,0.14,0.15,-0.15,-1.0,0.026388888888888924,,ETof
2024-05-13,60,None,34,CA_253715,47,0.02,0.02,-0.23,0.02,-1.0,0.007870370370370361,,ETof
2024-05-13,60,None,35,CA_253873,47,0.02,0.02,0.95,0.02,-0.22,0.012944444444444536,,ETof
2024-05-13,60,None,36,CA_254360,47,0.03,0.03,-0.93,-0.03,0.99,0.22727777777777777,,ETof
2024-05-13,60,None,37,CA_254518,47,0.03,0.03,0.77,-0.03,0.93,0.09583333333333331,,ETof
2024-05-13,60,None,38,CA_254559,47,1.41,0.81,0.55,1.41,-0.36,0.4023888888888889,,ETof
2024-05-13,60,None,39,CA_254644,47,0.21,0.21,0.85,-0.21,0.76,0.4048703703703704,,ETof
2024-05-13,60,None,40,CA_254907,47,0.02,0.02,0.65,0.01,1.0,0.20527777777777778,,ETof
2024-05-13,60,None,41,CA_255156,47,0.27,0.27,0.89,0.27,-1.0,0.05192592592592591,,ETof
2024-05-13,60,None,42,CA_255325,47,0.07,0.04,0.99,0.07,1.0,0.5718703703703704,,ETof
2024-05-13,60,None,43,CA_255613,47,0.02,0.02,0.7,0.02,0.64,0.03588888888888886,,ETof
2024-05-13,60,None,44,CA_256638,47,0.4,0.27,-0.05,-0.4,-0.74,0.13488888888888886,,ETof
2024-05-13,60,None,45,CA_257473,47,0.11,0.11,0.87,0.11,0.9,0.33927777777777773,,ETof
2024-05-13,60,None,46,CA_257648,47,0.11,0.09,-0.89,-0.11,-1.0,0.021888888888888847,,ETof
2024-05-13,60,None,47,CA_257744,47,0.1,0.08,0.85,-0.1,-0.96,0.0494444444444444,,ETof
2024-05-13,60,None,48,CA_257756,47,0.14,0.12,0.99,0.14,-1.0,0.04033333333333331,,ETof
2024-05-13,60,None,49,CA_257924,47,0.33,0.29,0.03,-0.33,-1.0,0.017203703703703666,,ETof
2024-05-13,60,None,50,CA_244113,47,0.53,1.24,0.8,-0.53,-1.0,0.4929629629629629,,ETo
2024-05-13,60,None,51,CA_244387,61,0.42,0.8,0.62,-0.42,-1.0,0.5468703703703705,,ETo
2024-05-13,60,None,52,CA_244479,47,0.5,0.95,0.29,0.5,-1.0,0.700814814814815,,ETo
2024-05-13,60,None,53,CA_245292,47,0.52,1.11,0.59,-0.52,-1.0,0.4368888888888886,,ETo
2024-05-13,60,None,54,CA_246341,47,0.55,1.24,0.83,-0.55,-1.0,0.5481296296296297,,ETo
2024-05-13,60,None,55,CA_246587,47,0.17,0.45,-0.9,0.13,-0.99,0.5451481481481485,,ETo
2024-05-13,60,None,56,CA_246614,47,0.51,1.14,0.78,-0.51,-1.0,0.49225925925925945,,ETo
2024-05-13,60,None,57,CA_246801,47,0.55,1.26,0.86,-0.55,-1.0,0.548574074074074,,ETo
2024-05-13,60,None,58,CA_246992,47,0.2,0.47,-0.04,-0.2,-1.0,0.4616296296296298,,ETo
2024-05-13,60,None,59,CA_247537,47,0.55,1.23,0.82,-0.55,-1.0,0.5169814814814813,,ETo
2024-05-13,60,None,60,CA_247548,61,0.51,1.15,0.85,-0.51,-1.0,0.49611111111111095,,ETo
2024-05-13,60,None,61,CA_247823,69,0.57,1.25,0.57,-0.57,-1.0,0.5309814814814814,,ETo
2024-05-13,60,None,62,CA_247968,61,0.33,0.75,-0.34,-0.33,-1.0,0.622611111111111,,ETo
2024-05-13,60,None,63,CA_248688,61,0.08,0.22,0.2,-0.07,0.33,0.5092407407407408,,ETo
2024-05-13,60,None,64,CA_248689,47,0.55,1.24,-0.09,-0.55,-1.0,0.5706111111111113,,ETo
2024-05-13,60,None,65,CA_248737,47,0.11,0.27,0.0,-0.1,0.11,0.5445925925925929,,ETo
2024-05-13,60,None,66,CA_249254,47,0.57,1.24,0.62,-0.57,-1.0,0.6585555555555552,,ETo
2024-05-13,60,None,67,CA_249462,69,0.62,1.34,0.68,-0.62,-1.0,0.592685185185185,,ETo
2024-05-13,60,None,68,CA_249468,69,0.58,1.26,0.67,-0.58,-1.0,0.5821111111111109,,ETo
2024-05-13,60,None,69,CA_249601,69,0.59,1.27,0.75,-0.59,-1.0,0.5637592592592592,,ETo
2024-05-13,60,None,70,CA_249694,69,0.32,0.74,-0.25,-0.32,-1.0,0.6899629629629628,,ETo
2024-05-13,60,None,71,CA_249783,69,0.57,1.29,-0.15,-0.57,-1.0,0.6327962962962963,,ETo
2024-05-13,60,None,72,CA_249856,69,0.34,0.78,-0.19,-0.34,-1.0,0.6977222222222222,,ETo
2024-05-13,60,None,73,CA_249946,61,0.27,0.63,-0.2,-0.27,-1.0,0.5780555555555554,,ETo
2024-05-13,60,None,74,CA_250212,69,0.59,1.3,0.52,-0.59,-1.0,0.5927037037037038,,ETo
2024-05-13,60,None,75,CA_250290,69,0.17,0.34,0.47,-0.17,0.28,0.7742962962962964,,ETo
2024-05-13,60,None,76,CA_250502,47,0.62,1.38,0.68,-0.62,-1.0,0.661888888888889,,ETo
2024-05-13,60,None,77,CA_251400,47,0.65,1.42,0.48,-0.65,-1.0,0.7227592592592593,,ETo
2024-05-13,60,None,78,CA_252567,47,0.59,1.31,0.69,-0.59,-1.0,0.6219444444444445,,ETo
2024-05-13,60,None,79,CA_252577,47,0.61,1.35,0.57,-0.61,-1.0,0.6873703703703704,,ETo
2024-05-13,60,None,80,CA_252621,47,0.57,1.25,0.66,-0.57,-1.0,0.6568333333333333,,ETo
2024-05-13,60,None,81,CA_253072,47,0.58,1.3,0.71,-0.58,-1.0,0.6917777777777778,,ETo
2024-05-13,60,None,82,CA_253554,47,0.56,1.24,0.68,-0.56,-1.0,0.6606111111111111,,ETo
2024-05-13,60,None,83,CA_253625,47,0.59,1.29,0.81,-0.59,-1.0,0.5875185185185184,,ETo
2024-05-13,60,None,84,CA_253715,47,0.59,1.27,0.75,-0.59,-1.0,0.5719814814814818,,ETo
2024-05-13,60,None,85,CA_253873,47,0.61,1.34,0.8,-0.61,-1.0,0.5769814814814817,,ETo
2024-05-13,60,None,86,CA_254360,47,0.58,1.28,0.68,-0.58,-1.0,0.6360555555555555,,ETo
2024-05-13,60,None,87,CA_254518,47,0.56,1.23,0.49,-0.56,-1.0,0.47833333333333306,,ETo
2024-05-13,60,None,88,CA_254559,47,0.63,1.39,0.71,-0.63,-1.0,0.6430185185185185,,ETo
2024-05-13,60,None,89,CA_254644,47,0.63,1.38,0.65,-0.63,-1.0,0.649462962962963,,ETo
2024-05-13,60,None,90,CA_254907,47,0.61,1.37,-0.32,-0.61,-1.0,0.7291296296296296,,ETo
2024-05-13,60,None,91,CA_255156,47,0.63,1.38,0.53,-0.63,-1.0,0.6692592592592591,,ETo
2024-05-13,60,None,92,CA_255325,47,0.63,1.38,0.46,-0.63,-1.0,0.6561111111111108,,ETo
2024-05-13,60,None,93,CA_255613,47,0.68,1.48,0.62,-0.68,-1.0,0.7158888888888889,,ETo
2024-05-13,60,None,94,CA_256638,47,0.6,1.34,-0.2,-0.6,-1.0,0.7371296296296294,,ETo
2024-05-13,60,None,95,CA_257473,47,0.65,1.43,0.5,-0.65,-1.0,0.6752962962962963,,ETo
2024-05-13,60,None,96,CA_257648,47,0.66,1.47,0.45,-0.66,-1.0,0.6883518518518518,,ETo
2024-05-13,60,None,97,CA_257744,47,0.65,1.44,0.5,-0.65,-1.0,0.6776851851851852,,ETo
2024-05-13,60,None,98,CA_257756,47,0.7,1.52,0.59,-0.7,-1.0,0.7046481481481481,,ETo
2024-05-13,60,None,99,CA_257924,47,0.65,1.44,0.5,-0.65,-1.0,0.6776851851851852,,ETo
2024-05-13,60,None,100,CA_244113,47,0.25,0.29,0.66,-0.25,-1.0,0.10124074074074076,,ET
2024-05-13,60,None,101,CA_244387,61,1.29,1.89,0.82,1.29,-1.0,0.5232777777777776,,ET
2024-05-13,60,None,102,CA_244479,47,0.68,1.31,-0.31,0.68,-1.0,0.5345185185185186,,ET
2024-05-13,60,None,103,CA_245292,47,0.24,0.46,0.71,-0.24,0.31,0.9196111111111112,,ET
2024-05-13,60,None,104,CA_246341,47,0.36,0.45,0.36,0.36,0.43,0.6060555555555557,,ET
2024-05-13,60,None,105,CA_246587,47,0.13,0.22,0.77,0.02,0.47,0.4377592592592594,,ET
2024-05-13,60,None,106,CA_246614,47,0.49,0.9,0.64,-0.49,-1.0,0.6222962962962967,,ET
2024-05-13,60,None,107,CA_246801,47,0.91,1.34,-0.98,0.91,-1.0,0.3701851851851852,,ET
2024-05-13,60,None,108,CA_246992,47,0.17,0.32,-0.86,-0.14,0.12,0.48846296296296304,,ET
2024-05-13,60,None,109,CA_247537,47,0.27,0.46,-0.88,-0.27,-1.0,0.24475925925925926,,ET
2024-05-13,60,None,110,CA_247548,61,0.25,0.33,-0.69,-0.25,-0.78,0.26807407407407396,,ET
2024-05-13,60,None,111,CA_247823,69,0.88,0.79,0.73,0.88,0.88,2.0158888888888895,,ET
2024-05-13,60,None,112,CA_247968,61,0.17,0.34,0.77,-0.17,0.88,1.6727777777777775,,ET
2024-05-13,60,None,113,CA_248688,61,0.13,0.21,0.37,-0.06,0.78,0.5187222222222223,,ET
2024-05-13,60,None,114,CA_248689,47,0.13,0.24,0.39,0.12,-0.93,0.19442592592592592,,ET
2024-05-13,60,None,115,CA_248737,47,0.29,0.56,-0.65,0.29,0.82,2.500074074074074,,ET
2024-05-13,60,None,116,CA_249254,47,0.91,1.0,0.76,0.91,-1.0,0.3418703703703703,,ET
2024-05-13,60,None,117,CA_249462,69,0.26,0.5,-0.88,0.26,0.85,2.176277777777778,,ET
2024-05-13,60,None,118,CA_249468,69,0.45,0.44,-0.81,-0.45,-1.0,0.2662037037037038,,ET
2024-05-13,60,None,119,CA_249601,69,1.33,2.17,0.96,1.33,-1.0,2.2219444444444445,,ET
2024-05-13,60,None,120,CA_249694,69,0.58,1.24,0.05,-0.58,0.52,3.6380555555555554,,ET
2024-05-13,60,None,121,CA_249783,69,1.2,1.74,0.43,-1.2,-0.24,2.2523333333333335,,ET
2024-05-13,60,None,122,CA_249856,69,0.2,0.37,0.29,-0.2,0.93,2.5102407407407408,,ET
2024-05-13,60,None,123,CA_249946,61,0.12,0.24,-0.11,-0.05,0.88,1.1056851851851854,,ET
2024-05-13,60,None,124,CA_250212,69,0.22,0.45,0.52,0.22,-1.0,0.4589074074074073,,ET
2024-05-13,60,None,125,CA_250290,69,0.29,0.45,0.29,0.29,0.49,0.9366296296296298,,ET
2024-05-13,60,None,126,CA_250502,47,0.22,0.45,0.53,-0.22,0.67,1.5592037037037036,,ET
2024-05-13,60,None,127,CA_251400,47,1.18,1.28,0.13,-1.18,-0.46,1.131592592592593,,ET
