forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-09-18,1528,CA_244870,47,0.64,0.49,0.75,0.64,0.67,ET
2024-09-18,1529,CA_244884,47,0.22,0.27,0.81,-0.22,0.98,ET
2024-09-18,1530,CA_244903,61,0.21,0.32,0.99,0.07,-0.25,ET
2024-09-18,1531,CA_244909,47,0.29,0.29,0.8,-0.29,-0.26,ET
2024-09-18,1532,CA_244928,47,0.12,0.23,0.78,0.04,0.86,ET
2024-09-18,1533,CA_244948,47,0.3,0.4,-0.83,0.17,0.91,ET
2024-09-18,1534,CA_244963,47,0.22,0.4,-0.64,0.22,0.07,ET
2024-09-18,1535,CA_244988,47,1.0,1.17,0.96,1.0,0.25,ET
2024-09-18,1536,CA_245022,69,0.55,0.51,0.86,0.55,0.6,ET
2024-09-18,1537,CA_245023,47,0.14,0.29,0.14,-0.11,-0.94,ET
2024-09-18,1538,CA_245053,47,0.1,0.12,0.85,-0.1,0.99,ET
2024-09-18,1539,CA_245078,47,0.47,0.71,0.84,0.47,-1.0,ET
2024-09-18,1540,CA_245112,47,0.33,0.4,0.94,0.17,0.89,ET
2024-09-18,1541,CA_245140,61,0.18,0.2,0.94,-0.09,0.86,ET
2024-09-18,1542,CA_245184,47,0.56,0.61,0.58,-0.56,0.3,ET
2024-09-18,1543,CA_245193,47,0.09,0.18,0.83,-0.06,0.89,ET
2024-09-18,1544,CA_245281,47,0.09,0.19,0.83,0.02,0.7,ET
2024-09-18,1545,CA_245291,47,0.45,0.16,0.71,0.45,0.99,ET
2024-09-18,1546,CA_245292,47,0.27,0.41,0.87,-0.27,0.28,ET
2024-09-18,1547,CA_245296,47,1.42,0.63,0.83,1.42,0.77,ET
2024-09-18,1548,CA_245297,47,0.45,0.43,0.74,0.45,0.62,ET
2024-09-18,1549,CA_245314,47,1.02,1.11,0.99,0.81,0.45,ET
2024-09-18,1550,CA_245345,47,0.25,0.24,0.87,-0.25,-0.57,ET
2024-09-18,1551,CA_245432,47,0.66,0.81,0.86,0.66,0.4,ET
2024-09-18,1552,CA_245450,47,0.14,0.27,0.84,-0.14,0.43,ET
2024-09-18,1553,CA_245467,47,0.15,0.3,0.84,-0.15,0.5,ET
2024-09-18,1554,CA_245511,69,0.1,0.19,0.82,-0.09,0.67,ET
2024-09-18,1555,CA_245526,47,0.33,0.6,-0.02,-0.33,-1.0,ET
2024-09-18,1556,CA_245529,47,0.14,0.31,0.88,0.14,-0.6,ET
2024-09-18,1557,CA_245543,61,0.27,0.37,-0.8,-0.27,-1.0,ET
2024-09-18,1558,CA_245547,47,0.11,0.23,0.79,0.07,-0.1,ET
2024-09-18,1559,CA_245553,47,0.18,0.34,0.88,0.18,-1.0,ET
2024-09-18,1560,CA_245558,47,0.24,0.29,-0.6,-0.12,0.82,ET
2024-09-18,1561,CA_245568,47,0.46,0.65,-0.65,-0.46,-1.0,ET
2024-09-18,1562,CA_245588,47,0.25,0.44,0.94,0.2,0.67,ET
2024-09-18,1563,CA_245621,47,0.39,0.43,0.81,-0.39,0.79,ET
2024-09-18,1564,CA_245661,47,0.22,0.38,0.88,0.22,-1.0,ET
2024-09-18,1565,CA_245680,47,0.45,0.67,0.99,0.22,0.58,ET
2024-09-18,1566,CA_245684,47,0.47,0.88,-0.98,-0.39,-1.0,ET
2024-09-18,1567,CA_245691,47,0.46,0.49,0.83,-0.46,0.76,ET
2024-09-18,1568,CA_245696,47,0.08,0.16,0.8,-0.08,0.94,ET
2024-09-18,1569,CA_245708,47,0.32,0.58,0.96,0.32,-1.0,ET
2024-09-18,1570,CA_245730,47,0.24,0.52,-0.14,-0.23,-1.0,ET
2024-09-18,1571,CA_245736,47,0.44,0.61,0.94,0.44,-1.0,ET
2024-09-18,1572,CA_245782,47,0.29,0.42,0.84,-0.29,0.45,ET
2024-09-18,1573,CA_245801,47,0.36,0.46,0.84,0.36,-0.37,ET
2024-09-18,1574,CA_245818,47,0.54,0.62,0.61,-0.54,0.56,ET
2024-09-18,1575,CA_245835,47,0.5,0.74,-0.72,-0.5,-1.0,ET
2024-09-18,1576,CA_245848,47,0.07,0.17,0.73,-0.07,0.26,ET
2024-09-18,1577,CA_245850,47,0.57,0.78,0.82,-0.57,-1.0,ET
2024-09-18,1578,CA_245882,47,0.09,0.15,0.91,-0.02,0.94,ET
2024-09-18,1579,CA_245905,47,0.07,0.14,0.99,-0.05,0.75,ET
2024-09-18,1580,CA_245928,47,0.2,0.35,1.0,-0.11,0.59,ET
2024-09-18,1581,CA_245955,69,1.18,1.04,0.93,1.18,0.13,ET
2024-09-18,1582,CA_245992,69,0.15,0.21,0.93,-0.15,0.65,ET
2024-09-18,1583,CA_246012,37,0.37,0.55,0.98,0.22,0.08,ET
2024-09-18,1584,CA_246046,47,0.46,0.62,-0.81,0.11,0.28,ET
2024-09-18,1585,CA_246072,61,0.46,0.41,1.0,-0.46,0.17,ET
2024-09-18,1586,CA_246087,47,0.33,0.65,1.0,0.33,-0.85,ET
2024-09-18,1587,CA_246089,61,0.25,0.16,0.87,0.21,0.96,ET
2024-09-18,1588,CA_246123,69,0.73,0.83,0.75,-0.73,-1.0,ET
2024-09-18,1589,CA_246227,47,0.16,0.32,-0.61,0.16,0.87,ET
2024-09-18,1590,CA_246235,61,0.34,0.35,0.99,-0.34,-0.54,ET
2024-09-18,1591,CA_246318,47,2.43,2.41,0.94,2.43,-0.15,ET
2024-09-18,1592,CA_246321,69,0.13,0.21,1.0,-0.13,-0.4,ET
2024-09-18,1593,CA_246341,47,0.17,0.36,0.98,0.17,-0.11,ET
2024-09-18,1594,CA_246364,69,0.18,0.19,0.62,-0.17,-1.0,ET
2024-09-18,1595,CA_246370,61,0.72,0.42,0.99,0.57,0.91,ET
2024-09-18,1596,CA_246427,69,0.23,0.28,1.0,0.23,0.94,ET
2024-09-18,1597,CA_246436,47,0.13,0.15,1.0,0.09,0.99,ET
2024-09-18,1598,CA_246448,61,4.37,1.73,0.99,4.37,-0.54,ET
2024-09-18,1599,CA_246458,69,0.43,0.58,1.0,0.43,0.18,ET
2024-09-18,1600,CA_246473,69,0.2,0.31,0.99,-0.2,-0.43,ET
2024-09-18,1601,CA_246532,47,0.99,1.29,0.99,0.85,0.74,ET
2024-09-18,1602,CA_246533,69,0.15,0.22,0.99,-0.15,0.11,ET
2024-09-18,1603,CA_246558,69,0.12,0.14,1.0,0.12,0.8,ET
2024-09-18,1604,CA_246568,69,0.5,0.42,0.93,0.5,0.63,ET
2024-09-18,1605,CA_246587,47,0.37,0.42,0.97,0.22,0.82,ET
2024-09-18,1606,CA_246593,61,1.73,1.17,0.96,1.73,-1.0,ET
2024-09-18,1607,CA_246614,47,0.08,0.17,0.93,0.08,0.28,ET
2024-09-18,1608,CA_246665,47,0.22,0.38,-0.64,-0.18,-0.28,ET
2024-09-18,1609,CA_246673,69,0.29,0.37,0.97,-0.29,-0.27,ET
2024-09-18,1610,CA_246679,69,0.88,0.88,1.0,0.88,-1.0,ET
2024-09-18,1611,CA_246729,61,0.09,0.09,0.94,-0.09,0.96,ET
2024-09-18,1612,CA_246755,69,0.21,0.29,0.96,-0.21,0.13,ET
2024-09-18,1613,CA_246756,69,0.11,0.13,0.98,0.11,0.84,ET
2024-09-18,1614,CA_246757,69,0.53,0.61,0.99,0.53,0.68,ET
2024-09-18,1615,CA_246801,47,0.07,0.13,0.86,0.04,0.81,ET
2024-09-18,1616,CA_246807,61,0.09,0.06,0.94,-0.03,0.72,ET
2024-09-18,1617,CA_246812,69,0.07,0.11,0.91,0.01,0.77,ET
2024-09-18,1618,CA_246835,69,0.18,0.36,0.93,0.18,0.58,ET
2024-09-18,1619,CA_246861,47,0.12,0.18,0.99,-0.1,0.67,ET
2024-09-18,1620,CA_246869,69,0.16,0.24,0.99,0.16,-0.31,ET
2024-09-18,1621,CA_246876,69,0.17,0.23,0.97,-0.17,0.41,ET
2024-09-18,1622,CA_246910,69,0.07,0.11,0.97,0.07,0.87,ET
2024-09-18,1623,CA_246928,47,0.51,0.68,0.92,0.51,0.72,ET
2024-09-18,1624,CA_246965,47,1.38,1.34,0.98,1.38,0.33,ET
2024-09-18,1625,CA_246967,61,0.48,0.41,0.95,0.36,0.48,ET
2024-09-18,1626,CA_246992,47,0.04,0.06,0.98,-0.01,0.96,ET
2024-09-18,1627,CA_247003,69,0.3,0.27,0.9,0.3,-1.0,ET
2024-09-18,1628,CA_247012,47,1.11,1.33,0.98,1.07,0.46,ET
2024-09-18,1629,CA_247066,47,0.22,0.47,1.0,0.2,-0.39,ET
2024-09-18,1630,CA_247155,47,0.55,0.84,0.96,-0.55,-1.0,ET
2024-09-18,1631,CA_247159,47,0.39,0.76,-0.87,-0.39,-1.0,ET
2024-09-18,1632,CA_247174,69,1.47,1.3,0.98,1.47,0.51,ET
2024-09-18,1633,CA_247196,69,0.06,0.11,0.92,-0.04,0.88,ET
2024-09-18,1634,CA_247211,47,0.47,0.65,-0.39,0.47,0.25,ET
2024-09-18,1635,CA_247235,47,0.11,0.16,0.99,-0.11,-0.02,ET
2024-09-18,1636,CA_247267,69,0.66,0.85,0.99,-0.66,-1.0,ET
2024-09-18,1637,CA_247271,69,0.23,0.26,1.0,-0.23,0.65,ET
2024-09-18,1638,CA_247278,69,0.13,0.23,1.0,0.13,-1.0,ET
2024-09-18,1639,CA_247296,61,0.22,0.22,0.99,0.22,-0.98,ET
2024-09-18,1640,CA_247299,47,0.12,0.12,0.76,0.12,1.0,ET
2024-09-18,1641,CA_247304,47,0.06,0.14,0.92,0.06,0.83,ET
2024-09-18,1642,CA_247318,47,0.58,0.99,1.0,0.58,0.15,ET
2024-09-18,1643,CA_247319,69,0.2,0.24,0.97,-0.2,-1.0,ET
2024-09-18,1644,CA_247331,69,0.25,0.28,1.0,-0.25,-1.0,ET
2024-09-18,1645,CA_247350,47,0.12,0.24,-0.34,0.03,0.24,ET
2024-09-18,1646,CA_247354,69,0.42,0.36,0.96,-0.42,0.64,ET
2024-09-18,1647,CA_247369,47,0.18,0.32,0.88,0.18,0.22,ET
2024-09-18,1648,CA_247395,47,0.19,0.19,-0.14,-0.14,-0.7,ET
2024-09-18,1649,CA_247396,69,0.12,0.19,0.94,-0.12,0.59,ET
2024-09-18,1650,CA_247400,47,0.26,0.48,0.98,0.26,-0.84,ET
2024-09-18,1651,CA_247408,69,0.07,0.12,0.97,0.07,0.97,ET
2024-09-18,1652,CA_247416,61,0.31,0.4,1.0,0.31,0.36,ET
2024-09-18,1653,CA_247439,47,0.05,0.06,0.89,0.03,0.99,ET
2024-09-18,1654,CA_247454,47,0.6,0.67,0.96,0.6,0.86,ET
2024-09-18,1655,CA_247470,47,0.25,0.44,0.99,0.2,0.73,ET
2024-09-18,1656,CA_247476,47,0.75,1.06,1.0,0.75,-0.35,ET
2024-09-18,1657,CA_247491,47,0.29,0.5,1.0,0.12,0.69,ET
2024-09-18,1658,CA_247511,69,0.15,0.22,1.0,-0.15,0.29,ET
2024-09-18,1659,CA_247535,47,0.15,0.28,1.0,0.15,0.47,ET
2024-09-18,1660,CA_247537,47,0.02,0.02,1.0,0.02,1.0,ET
2024-09-18,1661,CA_247542,69,0.12,0.17,1.0,0.12,0.96,ET
2024-09-18,1662,CA_247548,61,0.43,0.34,-0.95,-0.43,-1.0,ET
2024-09-18,1663,CA_247552,47,0.08,0.13,0.95,-0.03,0.84,ET
2024-09-18,1664,CA_247559,69,0.11,0.12,0.96,-0.01,0.65,ET
2024-09-18,1665,CA_247605,69,0.14,0.22,0.03,0.13,0.69,ET
2024-09-18,1666,CA_247609,69,0.41,0.47,-0.92,-0.41,-1.0,ET
2024-09-18,1667,CA_247629,47,0.23,0.51,-0.53,-0.23,-1.0,ET
2024-09-18,1668,CA_247642,69,0.28,0.46,1.0,0.28,-1.0,ET
2024-09-18,1669,CA_247653,47,0.07,0.14,0.98,0.07,0.83,ET
2024-09-18,1670,CA_247676,69,0.23,0.28,0.93,-0.23,0.4,ET
2024-09-18,1671,CA_247691,47,0.24,0.38,1.0,0.1,0.93,ET
2024-09-18,1672,CA_247706,61,0.59,0.54,0.99,0.59,0.75,ET
2024-09-18,1673,CA_247741,69,0.57,0.74,1.0,0.57,-1.0,ET
2024-09-18,1674,CA_247763,69,0.07,0.11,0.94,0.02,0.89,ET
2024-09-18,1675,CA_247766,69,0.58,0.65,0.98,0.58,0.7,ET
2024-09-18,1676,CA_247785,69,0.17,0.26,0.96,0.17,0.81,ET
2024-09-18,1677,CA_247820,69,0.1,0.13,0.97,-0.1,0.88,ET
2024-09-18,1678,CA_247822,69,0.08,0.13,0.99,-0.07,0.79,ET
2024-09-18,1679,CA_247823,69,0.06,0.1,0.94,-0.03,0.94,ET
2024-09-18,1680,CA_247832,47,0.14,0.3,0.99,0.14,0.54,ET
2024-09-18,1681,CA_247872,69,1.48,1.39,0.99,1.48,0.66,ET
2024-09-18,1682,CA_247878,47,0.25,0.27,0.99,-0.25,0.97,ET
2024-09-18,1683,CA_247903,47,0.16,0.3,-0.41,0.04,-0.45,ET
2024-09-18,1684,CA_247918,69,0.19,0.31,0.98,0.19,0.79,ET
2024-09-18,1685,CA_247925,69,0.07,0.13,0.99,0.03,0.72,ET
2024-09-18,1686,CA_247968,61,0.15,0.1,0.93,-0.03,0.54,ET
2024-09-18,1687,CA_247976,69,0.25,0.31,0.95,-0.25,0.45,ET
2024-09-18,1688,CA_248006,47,0.09,0.13,1.0,-0.09,0.99,ET
2024-09-18,1689,CA_248038,69,0.64,0.54,0.97,0.64,0.66,ET
2024-09-18,1690,CA_248070,69,0.26,0.33,0.97,-0.26,-0.76,ET
2024-09-18,1691,CA_248083,47,0.34,0.41,1.0,0.34,0.92,ET
2024-09-18,1692,CA_248084,47,0.19,0.34,0.98,0.19,0.77,ET
2024-09-18,1693,CA_248086,69,0.09,0.16,0.92,-0.07,0.37,ET
2024-09-18,1694,CA_248113,69,0.25,0.39,0.98,0.25,0.19,ET
2024-09-18,1695,CA_248117,69,0.29,0.35,1.0,-0.29,-1.0,ET
2024-09-18,1696,CA_248128,47,0.27,0.36,0.06,0.27,0.88,ET
2024-09-18,1697,CA_248155,37,1.2,1.06,1.0,1.2,0.79,ET
2024-09-18,1698,CA_248175,69,0.05,0.08,0.95,0.02,0.93,ET
2024-09-18,1699,CA_248207,69,0.46,0.74,0.98,0.46,-1.0,ET
2024-09-18,1700,CA_248208,47,0.22,0.34,0.39,-0.22,-1.0,ET
2024-09-18,1701,CA_248217,69,0.15,0.22,0.99,0.07,-1.0,ET
2024-09-18,1702,CA_248230,69,0.37,0.39,0.97,-0.37,-0.43,ET
2024-09-18,1703,CA_248238,61,0.26,0.18,1.0,0.21,0.78,ET
2024-09-18,1704,CA_248264,69,0.79,0.85,-0.99,-0.79,-1.0,ET
2024-09-18,1705,CA_248302,47,0.13,0.25,1.0,0.01,0.7,ET
2024-09-18,1706,CA_248338,61,0.45,0.83,0.99,-0.45,-0.34,ET
2024-09-18,1707,CA_248364,61,0.09,0.07,0.96,-0.08,0.86,ET
2024-09-18,1708,CA_248380,47,0.13,0.24,0.85,0.13,0.86,ET
2024-09-18,1709,CA_248388,61,0.31,0.25,1.0,0.11,0.92,ET
2024-09-18,1710,CA_248409,69,0.28,0.43,0.98,-0.28,-1.0,ET
2024-09-18,1711,CA_248438,69,0.12,0.19,1.0,0.12,0.63,ET
2024-09-18,1712,CA_248446,47,0.12,0.22,0.89,0.12,0.42,ET
2024-09-18,1713,CA_248451,47,0.71,0.61,-0.97,-0.71,-1.0,ET
2024-09-18,1714,CA_248468,47,0.54,0.47,-0.86,-0.54,-1.0,ET
2024-09-18,1715,CA_248480,69,0.56,0.61,0.99,0.56,0.71,ET
2024-09-18,1716,CA_248482,47,0.3,0.38,1.0,0.3,0.58,ET
2024-09-18,1717,CA_248484,47,0.12,0.22,0.22,0.05,0.43,ET
2024-09-18,1718,CA_248499,69,0.2,0.25,0.99,-0.2,-1.0,ET
2024-09-18,1719,CA_248505,47,0.19,0.31,0.98,-0.19,0.29,ET
2024-09-18,1720,CA_248523,61,0.83,0.37,0.95,0.66,0.73,ET
2024-09-18,1721,CA_248612,69,0.01,0.03,1.0,-0.01,0.99,ET
2024-09-18,1722,CA_248625,69,2.77,2.23,0.98,2.77,0.42,ET
2024-09-18,1723,CA_248642,47,0.11,0.14,1.0,0.11,1.0,ET
2024-09-18,1724,CA_248652,61,2.29,0.88,0.99,2.29,-0.02,ET
2024-09-18,1725,CA_248663,47,0.31,0.38,0.97,0.2,0.96,ET
2024-09-18,1726,CA_248688,61,0.07,0.09,0.95,0.06,0.99,ET
2024-09-18,1727,CA_248689,47,0.35,0.66,1.0,0.35,-1.0,ET
2024-09-18,1728,CA_248722,69,0.31,0.38,1.0,0.25,-1.0,ET
2024-09-18,1729,CA_248737,47,1.7,1.79,1.0,1.7,0.43,ET
2024-09-18,1730,CA_248749,61,0.24,0.28,0.94,-0.24,0.07,ET
2024-09-18,1731,CA_248760,69,0.49,0.65,0.99,-0.49,-1.0,ET
2024-09-18,1732,CA_248786,61,0.29,0.18,0.96,0.17,0.88,ET
2024-09-18,1733,CA_248793,61,0.18,0.2,0.98,-0.18,0.57,ET
2024-09-18,1734,CA_248799,47,0.6,0.82,0.96,0.6,0.31,ET
2024-09-18,1735,CA_248852,69,0.04,0.05,0.99,0.04,0.95,ET
2024-09-18,1736,CA_248858,47,0.46,0.92,-0.92,-0.39,-1.0,ET
2024-09-18,1737,CA_248877,37,0.13,0.15,0.99,-0.13,0.98,ET
2024-09-18,1738,CA_248880,47,0.16,0.33,1.0,0.16,-1.0,ET
2024-09-18,1739,CA_248888,69,0.08,0.16,0.9,-0.08,0.44,ET
2024-09-18,1740,CA_248889,47,0.32,0.36,-0.59,-0.32,0.88,ET
2024-09-18,1741,CA_248926,69,0.26,0.41,0.95,0.26,0.44,ET
2024-09-18,1742,CA_248949,61,0.51,0.5,0.96,-0.51,-1.0,ET
2024-09-18,1743,CA_248967,47,0.1,0.17,0.95,0.1,0.58,ET
2024-09-18,1744,CA_249008,47,0.09,0.13,0.99,-0.01,0.97,ET
2024-09-18,1745,CA_249053,69,0.48,0.6,1.0,0.44,0.02,ET
2024-09-18,1746,CA_249083,47,0.23,0.4,0.99,-0.23,0.56,ET
2024-09-18,1747,CA_249088,69,0.2,0.3,0.9,0.2,-0.87,ET
2024-09-18,1748,CA_249091,69,0.09,0.17,0.97,0.09,0.89,ET
2024-09-18,1749,CA_249101,69,0.62,0.59,0.97,0.62,0.7,ET
2024-09-18,1750,CA_249122,47,0.3,0.21,1.0,-0.3,0.98,ET
2024-09-18,1751,CA_249138,61,0.12,0.15,0.98,0.09,0.98,ET
2024-09-18,1752,CA_249145,69,0.18,0.29,0.98,0.18,0.73,ET
2024-09-18,1753,CA_249166,47,0.62,0.58,1.0,0.55,-1.0,ET
2024-09-18,1754,CA_249176,69,0.05,0.1,0.95,0.0,0.97,ET
2024-09-18,1755,CA_249203,47,1.74,1.91,0.99,1.63,-1.0,ET
2024-09-18,1756,CA_249248,47,0.15,0.27,0.99,-0.15,-1.0,ET
2024-09-18,1757,CA_249252,69,1.14,1.08,0.96,1.14,-0.51,ET
2024-09-18,1758,CA_249254,47,0.3,0.5,-0.85,-0.14,-0.7,ET
2024-09-18,1759,CA_249284,69,0.13,0.22,0.97,0.13,0.84,ET
2024-09-18,1760,CA_249291,47,0.32,0.44,0.99,-0.32,-0.55,ET
2024-09-18,1761,CA_249296,47,0.58,0.64,-0.27,0.58,0.78,ET
2024-09-18,1762,CA_249344,69,0.25,0.39,1.0,0.25,-1.0,ET
2024-09-18,1763,CA_249348,69,0.07,0.09,1.0,0.07,0.97,ET
2024-09-18,1764,CA_249396,69,0.24,0.31,1.0,-0.24,-1.0,ET
2024-09-18,1765,CA_249407,47,1.14,1.58,1.0,1.14,0.05,ET
2024-09-18,1766,CA_249414,47,0.24,0.42,-0.79,-0.13,-0.74,ET
2024-09-18,1767,CA_249456,61,0.54,0.54,-0.84,-0.54,-1.0,ET
2024-09-18,1768,CA_249462,69,0.18,0.31,0.95,0.18,0.68,ET
2024-09-18,1769,CA_249468,69,0.47,0.53,0.93,-0.47,-1.0,ET
2024-09-18,1770,CA_249479,69,0.18,0.25,0.99,0.18,0.08,ET
2024-09-18,1771,CA_249507,61,0.34,0.3,0.99,-0.34,0.66,ET
2024-09-18,1772,CA_249524,61,0.1,0.11,0.99,0.1,0.88,ET
2024-09-18,1773,CA_249531,47,0.29,0.59,-0.03,-0.29,-1.0,ET
2024-09-18,1774,CA_249545,47,0.11,0.22,0.71,0.08,0.24,ET
2024-09-18,1775,CA_249576,47,0.28,0.44,1.0,0.14,0.67,ET
2024-09-18,1776,CA_249601,69,0.09,0.15,0.98,0.08,0.88,ET
2024-09-18,1777,CA_249627,69,0.03,0.06,0.98,0.02,0.96,ET
2024-09-18,1778,CA_249685,69,0.07,0.14,0.91,0.05,0.74,ET
2024-09-18,1779,CA_249694,69,0.31,0.45,0.98,0.31,-1.0,ET
2024-09-18,1780,CA_249725,69,0.18,0.27,0.93,0.18,0.74,ET
2024-09-18,1781,CA_249733,69,0.04,0.07,1.0,-0.04,0.95,ET
2024-09-18,1782,CA_249774,47,0.2,0.39,0.99,0.2,-1.0,ET
2024-09-18,1783,CA_249783,69,0.32,0.44,0.94,0.32,0.21,ET
2024-09-18,1784,CA_249784,61,0.2,0.27,1.0,0.2,0.75,ET
2024-09-18,1785,CA_249796,47,1.07,1.05,0.99,1.07,0.66,ET
2024-09-18,1786,CA_249846,47,0.66,0.84,0.98,0.53,0.54,ET
2024-09-18,1787,CA_249856,69,0.07,0.13,0.98,0.07,0.73,ET
2024-09-18,1788,CA_249858,47,1.17,1.17,0.99,1.17,0.58,ET
2024-09-18,1789,CA_249863,47,0.04,0.03,1.0,-0.0,1.0,ET
2024-09-18,1790,CA_249864,69,0.05,0.09,0.93,0.03,0.47,ET
2024-09-18,1791,CA_249875,47,0.48,0.88,-1.0,-0.48,-0.22,ET
2024-09-18,1792,CA_249887,61,0.44,0.5,0.96,-0.44,-1.0,ET
2024-09-18,1793,CA_249898,47,0.23,0.31,-0.48,-0.12,0.89,ET
2024-09-18,1794,CA_249944,69,0.51,0.63,1.0,0.51,-1.0,ET
2024-09-18,1795,CA_249946,61,0.28,0.51,1.0,-0.28,-0.7,ET
2024-09-18,1796,CA_249988,47,0.09,0.2,0.9,0.04,0.85,ET
2024-09-18,1797,CA_249989,47,0.49,0.89,1.0,0.49,-1.0,ET
2024-09-18,1798,CA_249997,47,0.07,0.1,0.9,0.04,0.99,ET
2024-09-18,1799,CA_249999,69,0.04,0.06,0.95,-0.02,0.99,ET
2024-09-18,1800,CA_250003,69,0.05,0.08,0.96,0.03,0.98,ET
2024-09-18,1801,CA_250044,69,0.09,0.15,1.0,0.09,0.94,ET
2024-09-18,1802,CA_250130,69,0.26,0.37,1.0,-0.26,-1.0,ET
2024-09-18,1803,CA_250143,47,0.1,0.26,0.92,0.09,0.84,ET
2024-09-18,1804,CA_250155,47,0.14,0.12,0.81,0.14,0.82,ET
2024-09-18,1805,CA_250182,47,0.07,0.15,0.56,-0.01,0.95,ET
2024-09-18,1806,CA_250186,47,0.41,0.81,1.0,0.41,-1.0,ET
2024-09-18,1807,CA_250200,61,0.26,0.29,0.99,-0.26,-1.0,ET
2024-09-18,1808,CA_250208,47,0.07,0.19,0.92,0.06,0.92,ET
2024-09-18,1809,CA_250211,61,0.07,0.07,0.97,0.07,0.98,ET
2024-09-18,1810,CA_250212,69,0.03,0.04,1.0,0.03,0.99,ET
2024-09-18,1811,CA_250221,47,0.08,0.17,0.81,0.04,0.91,ET
2024-09-18,1812,CA_250290,69,0.2,0.27,1.0,0.2,0.94,ET
2024-09-18,1813,CA_250295,69,0.08,0.17,0.99,0.05,0.24,ET
2024-09-18,1814,CA_250318,47,0.04,0.08,0.93,0.0,0.93,ET
2024-09-18,1815,CA_250324,47,0.07,0.17,0.91,0.04,0.82,ET
2024-09-18,1816,CA_250328,47,0.07,0.13,0.89,0.02,0.66,ET
2024-09-18,1817,CA_250355,47,0.16,0.31,0.98,0.16,-0.09,ET
2024-09-18,1818,CA_250356,61,0.23,0.22,0.98,0.23,0.48,ET
2024-09-18,1819,CA_250364,69,0.28,0.31,0.96,0.28,0.93,ET
2024-09-18,1820,CA_250373,69,0.05,0.08,0.95,0.03,0.9,ET
2024-09-18,1821,CA_250388,47,0.6,0.61,0.97,0.6,0.95,ET
2024-09-18,1822,CA_250406,61,0.7,0.79,0.7,-0.7,-1.0,ET
2024-09-18,1823,CA_250435,69,0.77,0.78,0.99,0.77,0.48,ET
2024-09-18,1824,CA_250438,69,0.32,0.41,1.0,0.32,0.84,ET
2024-09-18,1825,CA_250500,69,0.18,0.28,0.94,-0.18,-0.33,ET
2024-09-18,1826,CA_250502,47,1.33,1.47,0.89,1.33,-0.38,ET
2024-09-18,1827,CA_250522,69,0.43,0.55,0.94,-0.43,-1.0,ET
2024-09-18,1828,CA_250527,47,0.31,0.53,-0.19,-0.31,0.11,ET
2024-09-18,1829,CA_250543,47,0.27,0.41,0.95,-0.27,-1.0,ET
2024-09-18,1830,CA_250568,69,0.41,0.35,0.98,0.1,0.92,ET
2024-09-18,1831,CA_250576,69,0.2,0.23,0.89,-0.2,-0.24,ET
2024-09-18,1832,CA_250606,47,0.17,0.31,0.96,0.17,-0.34,ET
2024-09-18,1833,CA_250608,69,0.31,0.43,0.98,0.31,-1.0,ET
2024-09-18,1834,CA_250617,69,0.77,0.78,0.98,0.77,0.59,ET
2024-09-18,1835,CA_250625,61,0.18,0.2,0.6,-0.18,-1.0,ET
2024-09-18,1836,CA_250626,69,0.65,0.41,-0.5,-0.65,-1.0,ET
2024-09-18,1837,CA_250660,69,0.89,0.98,-0.88,-0.89,-1.0,ET
2024-09-18,1838,CA_250673,47,0.08,0.06,1.0,-0.01,1.0,ET
2024-09-18,1839,CA_250696,47,0.37,0.5,0.99,0.37,0.75,ET
2024-09-18,1840,CA_250757,47,0.04,0.07,0.96,-0.02,0.92,ET
2024-09-18,1841,CA_250774,47,0.27,0.33,-0.8,0.05,-0.35,ET
2024-09-18,1842,CA_250791,69,0.09,0.13,0.97,-0.09,0.78,ET
2024-09-18,1843,CA_250803,47,0.88,1.12,0.99,0.88,-1.0,ET
2024-09-18,1844,CA_250863,47,0.23,0.49,0.99,0.23,-0.43,ET
2024-09-18,1845,CA_250898,47,0.43,0.51,0.98,0.43,0.6,ET
2024-09-18,1846,CA_250911,69,0.05,0.07,0.98,-0.03,0.95,ET
2024-09-18,1847,CA_250917,61,0.82,0.6,0.99,0.82,0.49,ET
2024-09-18,1848,CA_250919,47,0.43,0.74,0.99,0.43,-1.0,ET
2024-09-18,1849,CA_250938,47,0.26,0.25,1.0,0.14,0.98,ET
2024-09-18,1850,CA_250979,61,0.1,0.18,1.0,-0.1,0.61,ET
2024-09-18,1851,CA_250998,61,0.34,0.26,1.0,0.34,0.62,ET
2024-09-18,1852,CA_251003,47,0.57,0.61,-0.95,-0.57,-1.0,ET
2024-09-18,1853,CA_251020,61,0.64,0.43,0.98,0.62,0.46,ET
2024-09-18,1854,CA_251037,69,0.21,0.25,0.99,0.21,0.15,ET
2024-09-18,1855,CA_251043,69,0.31,0.33,0.99,0.31,-1.0,ET
2024-09-18,1856,CA_251053,61,0.12,0.06,1.0,0.12,0.89,ET
2024-09-18,1857,CA_251078,61,0.27,0.26,0.98,-0.27,0.79,ET
2024-09-18,1858,CA_251092,47,0.85,1.15,0.99,0.85,0.05,ET
2024-09-18,1859,CA_251118,47,0.27,0.33,-0.61,-0.01,0.95,ET
2024-09-18,1860,CA_251129,47,0.64,0.73,0.92,0.64,0.78,ET
