forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-06-24,90,ndvi,21,CA_307774,204,0.06,0.05,0.99,0.06,-1.0,ETof
2024-06-24,90,ndvi,22,CA_32080,75,0.8,0.54,-0.84,0.8,-0.04,ETof
2024-06-24,90,ndvi,23,CA_32260,61,0.44,0.31,0.9,-0.44,-1.0,ETof
2024-06-24,90,ndvi,24,CA_32418,47,0.14,0.12,0.17,-0.14,-1.0,ETof
2024-06-24,90,ndvi,25,CA_32637,47,0.06,0.05,-0.34,-0.06,-1.0,ETof
2024-06-24,90,ndvi,26,CA_32667,61,0.12,0.12,0.58,0.12,-0.25,ETof
2024-06-24,90,ndvi,27,CA_35772,36,0.13,0.11,0.97,0.13,-1.0,ETof
2024-06-24,90,ndvi,28,CA_36095,61,0.08,0.08,0.98,0.08,0.97,ETof
2024-06-24,90,ndvi,29,CA_36121,47,0.02,0.03,-0.91,0.02,0.98,ETof
2024-06-24,90,ndvi,30,CA_36281,61,0.09,0.07,0.94,0.09,0.96,ETof
2024-06-24,90,ndvi,31,CA_36850,61,0.49,0.41,-0.44,0.49,-0.97,ETof
2024-06-24,90,ndvi,32,CA_36898,37,0.25,0.22,0.98,0.25,-1.0,ETof
2024-06-24,90,ndvi,33,CA_36982,241,0.12,0.13,-0.94,-0.11,0.58,ETof
2024-06-24,90,ndvi,34,CA_37400,61,0.15,0.12,-0.76,-0.15,0.86,ETof
2024-06-24,90,ndvi,35,CA_37674,47,0.04,0.04,0.97,-0.04,0.97,ETof
2024-06-24,90,ndvi,36,CA_37683,61,0.52,0.34,0.96,-0.52,-1.0,ETof
2024-06-24,90,ndvi,37,CA_37890,241,0.02,0.02,-0.99,-0.0,0.97,ETof
2024-06-24,90,ndvi,38,CA_38650,47,0.66,0.52,-0.04,0.66,0.37,ETof
2024-06-24,90,ndvi,39,CA_38734,204,0.02,0.03,0.64,-0.01,0.97,ETof
2024-06-24,90,ndvi,40,CA_38912,69,0.02,0.02,-0.74,0.02,0.98,ETof
2024-06-24,90,ndvi,41,CA_39031,69,0.04,0.04,0.99,0.04,0.99,ETof
2024-06-24,90,ndvi,42,CA_39032,69,0.19,0.16,-0.24,0.19,-1.0,ETof
2024-06-24,90,ndvi,43,CA_39770,69,0.1,0.08,0.86,-0.1,0.9,ETof
2024-06-24,90,ndvi,44,CA_40009,69,0.08,0.07,0.98,0.08,-1.0,ETof
2024-06-24,90,ndvi,45,CA_41244,69,0.04,0.05,0.7,0.04,0.98,ETof
2024-06-24,90,ndvi,46,CA_41458,69,0.14,0.13,0.93,0.14,0.16,ETof
2024-06-24,90,ndvi,47,CA_41682,69,0.05,0.05,-0.93,0.05,0.67,ETof
2024-06-24,90,ndvi,48,CA_42021,69,0.3,0.24,0.99,0.3,-1.0,ETof
2024-06-24,90,ndvi,49,CA_42143,69,0.23,0.19,-0.63,0.23,-1.0,ETof
2024-06-24,90,ndvi,50,CA_298397,75,0.27,0.73,-0.56,-0.27,-1.0,ETo
2024-06-24,90,ndvi,51,CA_299395,75,0.32,0.81,-0.6,-0.32,-1.0,ETo
2024-06-24,90,ndvi,52,CA_299467,75,0.11,0.27,0.1,-0.02,-0.42,ETo
2024-06-24,90,ndvi,53,CA_300271,75,0.14,0.37,0.13,0.02,-0.91,ETo
2024-06-24,90,ndvi,54,CA_300581,75,0.33,0.87,-0.56,-0.32,-1.0,ETo
2024-06-24,90,ndvi,55,CA_300893,75,0.3,0.81,-0.63,-0.28,-1.0,ETo
2024-06-24,90,ndvi,56,CA_301734,75,0.25,0.63,-0.59,-0.24,-1.0,ETo
2024-06-24,90,ndvi,57,CA_301986,75,0.17,0.45,0.14,-0.14,-1.0,ETo
2024-06-24,90,ndvi,58,CA_302388,75,0.31,0.81,-0.59,-0.29,-1.0,ETo
2024-06-24,90,ndvi,59,CA_302578,75,0.16,0.4,0.14,-0.04,-0.2,ETo
2024-06-24,90,ndvi,60,CA_302669,72,0.34,0.9,-0.62,-0.34,-1.0,ETo
2024-06-24,90,ndvi,61,CA_303433,72,0.3,0.77,-0.54,-0.27,-1.0,ETo
2024-06-24,90,ndvi,62,CA_303972,47,0.32,0.85,-0.58,-0.31,-1.0,ETo
2024-06-24,90,ndvi,63,CA_304258,72,0.26,0.64,0.44,0.26,-1.0,ETo
2024-06-24,90,ndvi,64,CA_304688,72,0.12,0.34,0.14,0.03,-0.61,ETo
2024-06-24,90,ndvi,65,CA_305684,204,0.17,0.48,-0.09,-0.09,-1.0,ETo
2024-06-24,90,ndvi,66,CA_306027,204,0.18,0.44,-0.03,-0.1,-0.56,ETo
2024-06-24,90,ndvi,67,CA_306521,204,0.21,0.59,-0.41,-0.13,-1.0,ETo
2024-06-24,90,ndvi,68,CA_307370,204,0.29,0.69,0.59,0.29,-1.0,ETo
2024-06-24,90,ndvi,69,CA_307376,204,0.29,0.69,0.59,0.29,-1.0,ETo
2024-06-24,90,ndvi,70,CA_307472,204,0.17,0.43,-0.73,-0.07,-1.0,ETo
2024-06-24,90,ndvi,71,CA_307774,204,0.17,0.43,-0.62,-0.03,-0.41,ETo
2024-06-24,90,ndvi,72,CA_32080,75,0.09,0.21,0.52,0.05,0.02,ETo
2024-06-24,90,ndvi,73,CA_32260,61,0.34,0.78,0.46,0.34,-1.0,ETo
2024-06-24,90,ndvi,74,CA_32418,47,0.31,0.68,-0.01,-0.31,-1.0,ETo
2024-06-24,90,ndvi,75,CA_32637,47,0.09,0.21,0.55,0.04,0.13,ETo
2024-06-24,90,ndvi,76,CA_32667,61,0.22,0.55,-0.64,-0.22,-1.0,ETo
2024-06-24,90,ndvi,77,CA_35772,36,0.36,0.85,-0.33,-0.36,-1.0,ETo
2024-06-24,90,ndvi,78,CA_36095,61,0.26,0.58,0.18,0.24,-1.0,ETo
2024-06-24,90,ndvi,79,CA_36121,47,0.31,0.73,-0.34,-0.31,-1.0,ETo
2024-06-24,90,ndvi,80,CA_36281,61,0.33,0.79,-0.51,-0.33,-1.0,ETo
2024-06-24,90,ndvi,81,CA_36850,61,0.33,0.76,-0.38,-0.33,-1.0,ETo
2024-06-24,90,ndvi,82,CA_36898,37,0.31,0.65,-0.05,-0.31,-1.0,ETo
2024-06-24,90,ndvi,83,CA_36982,241,0.08,0.19,0.07,0.03,0.11,ETo
2024-06-24,90,ndvi,84,CA_37400,61,0.35,0.87,-0.64,-0.35,-1.0,ETo
2024-06-24,90,ndvi,85,CA_37674,47,0.35,0.85,-0.62,-0.35,-1.0,ETo
2024-06-24,90,ndvi,86,CA_37683,61,0.37,0.83,0.74,0.37,-1.0,ETo
2024-06-24,90,ndvi,87,CA_37890,241,0.16,0.37,0.33,-0.16,-1.0,ETo
2024-06-24,90,ndvi,88,CA_38650,47,0.07,0.16,0.35,0.02,0.27,ETo
2024-06-24,90,ndvi,89,CA_38734,204,0.28,0.6,-0.21,-0.28,-1.0,ETo
2024-06-24,90,ndvi,90,CA_38912,69,0.33,0.7,0.65,0.33,-1.0,ETo
2024-06-24,90,ndvi,91,CA_39031,69,0.07,0.18,0.54,0.02,-0.05,ETo
2024-06-24,90,ndvi,92,CA_39032,69,0.35,0.85,-0.62,-0.35,-1.0,ETo
2024-06-24,90,ndvi,93,CA_39770,69,0.12,0.31,0.25,-0.08,-0.12,ETo
2024-06-24,90,ndvi,94,CA_40009,69,0.07,0.16,0.24,-0.02,0.46,ETo
2024-06-24,90,ndvi,95,CA_41244,69,0.11,0.29,-0.16,-0.11,-1.0,ETo
2024-06-24,90,ndvi,96,CA_41458,69,0.07,0.17,0.03,0.02,-0.72,ETo
2024-06-24,90,ndvi,97,CA_41682,69,0.17,0.41,0.19,-0.16,-1.0,ETo
2024-06-24,90,ndvi,98,CA_42021,69,0.24,0.58,-0.73,-0.24,-1.0,ETo
2024-06-24,90,ndvi,99,CA_42143,69,0.13,0.33,0.4,-0.13,-1.0,ETo
2024-06-24,90,ndvi,100,CA_298397,75,0.2,0.37,-0.69,-0.1,0.07,ET
2024-06-24,90,ndvi,101,CA_299395,75,0.13,0.34,-0.55,-0.07,0.94,ET
2024-06-24,90,ndvi,102,CA_299467,75,0.5,1.06,-0.15,0.5,-1.0,ET
2024-06-24,90,ndvi,103,CA_300271,75,0.34,0.56,-0.64,0.3,-1.0,ET
2024-06-24,90,ndvi,104,CA_300581,75,0.47,1.01,-0.61,-0.47,0.02,ET
2024-06-24,90,ndvi,105,CA_300893,75,0.2,0.47,-0.64,-0.05,0.04,ET
2024-06-24,90,ndvi,106,CA_301734,75,0.24,0.57,0.46,-0.24,-1.0,ET
2024-06-24,90,ndvi,107,CA_301986,75,0.24,0.45,-0.53,-0.24,-1.0,ET
2024-06-24,90,ndvi,108,CA_302388,75,0.29,0.39,-0.34,-0.29,0.25,ET
2024-06-24,90,ndvi,109,CA_302578,75,0.13,0.3,0.08,-0.06,-0.23,ET
2024-06-24,90,ndvi,110,CA_302669,72,0.69,1.13,-0.36,-0.69,-0.11,ET
2024-06-24,90,ndvi,111,CA_303433,72,0.17,0.28,-0.58,-0.02,0.95,ET
2024-06-24,90,ndvi,112,CA_303972,47,0.17,0.32,-0.53,0.0,-1.0,ET
2024-06-24,90,ndvi,113,CA_304258,72,0.34,0.73,0.44,0.34,-1.0,ET
2024-06-24,90,ndvi,114,CA_304688,72,0.1,0.24,0.07,0.0,-0.9,ET
2024-06-24,90,ndvi,115,CA_305684,204,0.16,0.4,-0.19,-0.16,0.02,ET
2024-06-24,90,ndvi,116,CA_306027,204,0.24,0.5,-0.08,-0.24,0.34,ET
2024-06-24,90,ndvi,117,CA_306521,204,0.29,0.66,-0.47,-0.29,0.73,ET
2024-06-24,90,ndvi,118,CA_307370,204,0.33,0.77,0.52,0.33,-1.0,ET
2024-06-24,90,ndvi,119,CA_307376,204,0.16,0.3,0.29,0.16,-1.0,ET
2024-06-24,90,ndvi,120,CA_307472,204,0.31,0.62,0.08,-0.31,0.49,ET
2024-06-24,90,ndvi,121,CA_307774,204,0.17,0.34,-0.48,0.08,-0.64,ET
2024-06-24,90,ndvi,122,CA_32080,75,1.57,2.21,0.53,1.57,-0.37,ET
2024-06-24,90,ndvi,123,CA_32260,61,0.34,0.58,0.12,-0.34,0.52,ET
2024-06-24,90,ndvi,124,CA_32418,47,0.57,0.97,0.19,-0.57,-1.0,ET
2024-06-24,90,ndvi,125,CA_32637,47,0.08,0.2,0.69,-0.07,0.08,ET
2024-06-24,90,ndvi,126,CA_32667,61,0.11,0.24,-0.72,0.03,0.3,ET
2024-06-24,90,ndvi,127,CA_35772,36,0.22,0.48,-0.59,-0.2,-0.16,ET
2024-06-24,90,ndvi,128,CA_36095,61,0.23,0.45,0.81,0.23,0.92,ET
2024-06-24,90,ndvi,129,CA_36121,47,0.25,0.61,-0.47,-0.25,0.61,ET
2024-06-24,90,ndvi,130,CA_36281,61,0.2,0.44,-0.68,-0.18,0.9,ET
2024-06-24,90,ndvi,131,CA_36850,61,0.6,1.07,-0.5,0.6,-0.18,ET
2024-06-24,90,ndvi,132,CA_36898,37,0.21,0.39,0.96,0.2,-0.24,ET
2024-06-24,90,ndvi,133,CA_36982,241,0.21,0.48,-0.73,-0.2,0.73,ET
2024-06-24,90,ndvi,134,CA_37400,61,0.48,0.85,-0.84,-0.48,0.59,ET
2024-06-24,90,ndvi,135,CA_37674,47,0.24,0.43,-0.96,-0.24,0.73,ET
2024-06-24,90,ndvi,136,CA_37683,61,0.92,1.26,-0.67,-0.92,-1.0,ET
2024-06-24,90,ndvi,137,CA_37890,241,0.15,0.36,0.41,-0.15,0.58,ET
2024-06-24,90,ndvi,138,CA_38650,47,1.76,2.41,-0.94,1.76,0.26,ET
2024-06-24,90,ndvi,139,CA_38734,204,0.15,0.24,0.96,-0.15,0.84,ET
2024-06-24,90,ndvi,140,CA_38912,69,0.4,0.77,0.76,0.4,-0.36,ET
2024-06-24,90,ndvi,141,CA_39031,69,0.11,0.18,0.89,0.11,0.98,ET
2024-06-24,90,ndvi,142,CA_39032,69,0.19,0.35,-0.67,0.03,-0.81,ET
2024-06-24,90,ndvi,143,CA_39770,69,0.24,0.43,0.95,-0.24,0.82,ET
2024-06-24,90,ndvi,144,CA_40009,69,0.14,0.29,0.6,0.14,-1.0,ET
2024-06-24,90,ndvi,145,CA_41244,69,0.1,0.24,-0.98,-0.04,0.97,ET
2024-06-24,90,ndvi,146,CA_41458,69,0.3,0.54,0.85,0.3,-0.07,ET
2024-06-24,90,ndvi,147,CA_41682,69,0.1,0.16,-0.85,0.06,0.77,ET
2024-06-24,90,ndvi,148,CA_42021,69,0.23,0.49,0.18,0.23,-0.84,ET
2024-06-24,90,ndvi,149,CA_42143,69,0.24,0.47,0.1,0.24,-0.93,ET
2024-07-01,180,None,0,CA_298397,75,0.12,0.08,-1.0,0.12,-1.0,ETof
2024-07-01,180,None,1,CA_299395,75,0.04,0.05,-0.99,-0.03,0.98,ETof
2024-07-01,180,None,2,CA_299467,75,0.47,0.42,-0.26,0.47,-1.0,ETof
2024-07-01,180,None,3,CA_300271,75,0.23,0.16,-0.17,-0.23,-1.0,ETof
2024-07-01,180,None,4,CA_300581,75,0.1,0.08,0.75,-0.1,0.87,ETof
2024-07-01,180,None,5,CA_300893,75,0.04,0.04,0.99,0.04,0.86,ETof
2024-07-01,180,None,6,CA_301734,75,0.27,0.25,0.11,-0.27,-1.0,ETof
2024-07-01,180,None,7,CA_301986,75,0.05,0.04,0.99,-0.05,0.08,ETof
2024-07-01,180,None,8,CA_302388,75,0.15,0.09,0.45,-0.15,0.25,ETof
2024-07-01,180,None,9,CA_302578,75,0.06,0.06,0.89,0.06,-1.0,ETof
2024-07-01,180,None,10,CA_302669,72,0.15,0.12,0.73,-0.15,-1.0,ETof
2024-07-01,180,None,11,CA_303433,72,0.06,0.05,0.96,0.06,0.98,ETof
2024-07-01,180,None,12,CA_303972,47,0.05,0.04,0.91,0.05,0.35,ETof
2024-07-01,180,None,13,CA_304258,72,0.05,0.05,0.35,0.05,0.29,ETof
2024-07-01,180,None,14,CA_304688,72,0.12,0.12,-0.96,-0.12,-1.0,ETof
2024-07-01,180,None,15,CA_305684,204,0.09,0.08,0.52,-0.09,0.2,ETof
2024-07-01,180,None,16,CA_306027,204,0.01,0.01,0.87,0.01,0.99,ETof
2024-07-01,180,None,17,CA_306521,204,0.12,0.11,0.63,-0.12,0.9,ETof
2024-07-01,180,None,18,CA_307370,204,0.08,0.1,0.68,0.08,0.36,ETof
2024-07-01,180,None,19,CA_307376,204,0.1,0.08,0.06,0.03,-0.14,ETof
2024-07-01,180,None,20,CA_307472,204,0.21,0.18,0.32,-0.21,0.13,ETof
2024-07-01,180,None,21,CA_307774,204,0.11,0.09,-0.86,0.11,-1.0,ETof
2024-07-01,180,None,22,CA_32080,75,0.48,0.32,-0.95,0.48,0.69,ETof
2024-07-01,180,None,23,CA_32260,61,0.11,0.07,0.77,-0.11,0.63,ETof
2024-07-01,180,None,24,CA_32418,47,0.12,0.11,-0.91,0.11,-0.74,ETof
2024-07-01,180,None,25,CA_32637,47,0.08,0.07,0.38,0.08,-0.45,ETof
2024-07-01,180,None,26,CA_32667,61,0.1,0.1,0.94,0.1,0.2,ETof
2024-07-01,180,None,27,CA_35772,36,0.14,0.12,-0.57,-0.14,-1.0,ETof
2024-07-01,180,None,28,CA_36095,61,0.12,0.15,-1.0,-0.11,0.79,ETof
2024-07-01,180,None,29,CA_36121,47,0.06,0.06,-0.96,0.06,0.84,ETof
2024-07-01,180,None,30,CA_36281,61,0.07,0.06,-0.84,0.07,0.96,ETof
2024-07-01,180,None,31,CA_36850,61,0.19,0.17,0.94,0.19,0.66,ETof
2024-07-01,180,None,32,CA_36898,37,0.25,0.21,0.91,-0.25,-1.0,ETof
2024-07-01,180,None,33,CA_36982,241,0.26,0.24,0.31,0.26,-1.0,ETof
2024-07-01,180,None,34,CA_37400,61,0.09,0.07,0.33,-0.09,0.94,ETof
2024-07-01,180,None,35,CA_37674,47,0.02,0.02,0.99,0.02,0.99,ETof
2024-07-01,180,None,36,CA_37683,61,0.54,0.36,-0.98,-0.54,-1.0,ETof
2024-07-01,180,None,37,CA_37890,241,0.03,0.03,-0.49,0.03,0.84,ETof
2024-07-01,180,None,38,CA_38650,47,0.66,0.52,0.97,0.66,0.33,ETof
2024-07-01,180,None,39,CA_38734,204,0.06,0.06,-0.98,0.06,0.93,ETof
2024-07-01,180,None,40,CA_38912,69,0.14,0.13,-0.24,0.14,0.04,ETof
2024-07-01,180,None,41,CA_39031,69,0.01,0.01,0.98,-0.0,1.0,ETof
2024-07-01,180,None,42,CA_39032,69,0.16,0.14,-0.97,0.16,-1.0,ETof
2024-07-01,180,None,43,CA_39770,69,0.22,0.19,0.53,-0.22,-0.89,ETof
2024-07-01,180,None,44,CA_40009,69,0.02,0.03,0.33,-0.0,0.88,ETof
2024-07-01,180,None,45,CA_41244,69,0.03,0.04,0.67,0.01,0.99,ETof
2024-07-01,180,None,46,CA_41458,69,0.39,0.35,-0.92,-0.39,-1.0,ETof
2024-07-01,180,None,47,CA_41682,69,0.07,0.07,-0.93,0.07,0.6,ETof
2024-07-01,180,None,48,CA_42021,69,0.13,0.11,-0.73,0.13,-1.0,ETof
2024-07-01,180,None,49,CA_42143,69,0.48,0.39,0.79,-0.48,-1.0,ETof
2024-07-01,180,None,50,CA_298397,75,0.32,0.8,0.3,-0.32,-0.42,ETo
2024-07-01,180,None,51,CA_299395,75,0.3,0.74,0.32,-0.29,-0.26,ETo
2024-07-01,180,None,52,CA_299467,75,0.3,0.76,0.28,-0.3,-0.31,ETo
2024-07-01,180,None,53,CA_300271,75,0.29,0.68,0.2,-0.23,-0.21,ETo
2024-07-01,180,None,54,CA_300581,75,0.38,0.89,-0.28,-0.38,-0.93,ETo
2024-07-01,180,None,55,CA_300893,75,0.27,0.65,0.43,-0.27,-0.33,ETo
2024-07-01,180,None,56,CA_301734,75,0.38,0.89,-0.28,-0.38,-0.93,ETo
2024-07-01,180,None,57,CA_301986,75,0.29,0.69,0.44,-0.29,-0.4,ETo
2024-07-01,180,None,58,CA_302388,75,0.28,0.69,0.43,-0.28,-0.27,ETo
2024-07-01,180,None,59,CA_302578,75,0.31,0.68,0.64,-0.31,-0.41,ETo
2024-07-01,180,None,60,CA_302669,72,0.29,0.74,0.2,-0.27,-0.22,ETo
2024-07-01,180,None,61,CA_303433,72,0.24,0.58,0.4,-0.23,-0.38,ETo
2024-07-01,180,None,62,CA_303972,47,0.29,0.72,0.38,-0.29,-0.22,ETo
2024-07-01,180,None,63,CA_304258,72,0.29,0.67,0.59,-0.29,-0.31,ETo
2024-07-01,180,None,64,CA_304688,72,0.28,0.68,0.53,-0.28,-0.18,ETo
2024-07-01,180,None,65,CA_305684,204,0.26,0.55,0.55,-0.26,0.37,ETo
2024-07-01,180,None,66,CA_306027,204,0.34,0.76,-0.5,-0.34,-1.0,ETo
2024-07-01,180,None,67,CA_306521,204,0.19,0.45,0.21,-0.19,0.32,ETo
2024-07-01,180,None,68,CA_307370,204,0.3,0.71,0.17,-0.24,-0.23,ETo
2024-07-01,180,None,69,CA_307376,204,0.3,0.71,0.17,-0.24,-0.23,ETo
2024-07-01,180,None,70,CA_307472,204,0.3,0.71,0.17,-0.24,-0.22,ETo
2024-07-01,180,None,71,CA_307774,204,0.35,0.76,-0.41,-0.35,-1.0,ETo
2024-07-01,180,None,72,CA_32080,75,0.45,1.06,-0.17,-0.45,-0.22,ETo
2024-07-01,180,None,73,CA_32260,61,0.42,0.99,-0.1,-0.42,-0.17,ETo
2024-07-01,180,None,74,CA_32418,47,0.32,0.77,0.29,-0.32,-0.27,ETo
2024-07-01,180,None,75,CA_32637,47,0.46,1.11,-0.17,-0.46,-0.25,ETo
2024-07-01,180,None,76,CA_32667,61,0.37,0.87,0.22,-0.35,-0.24,ETo
2024-07-01,180,None,77,CA_35772,36,0.46,1.07,-0.32,-0.46,-0.14,ETo
2024-07-01,180,None,78,CA_36095,61,0.34,0.79,0.1,-0.34,-0.08,ETo
2024-07-01,180,None,79,CA_36121,47,0.36,0.83,0.08,-0.36,-0.1,ETo
2024-07-01,180,None,80,CA_36281,61,0.39,0.91,0.0,-0.39,-0.15,ETo
2024-07-01,180,None,81,CA_36850,61,0.41,0.92,-0.01,-0.41,-0.14,ETo
2024-07-01,180,None,82,CA_36898,37,0.43,0.96,-0.06,-0.43,-0.13,ETo
2024-07-01,180,None,83,CA_36982,241,0.41,0.92,-0.01,-0.41,-0.14,ETo
2024-07-01,180,None,84,CA_37400,61,0.47,1.09,-0.09,-0.47,-0.23,ETo
2024-07-01,180,None,85,CA_37674,47,0.35,0.8,0.18,-0.34,-0.12,ETo
2024-07-01,180,None,86,CA_37683,61,0.4,0.96,-0.12,-0.39,-0.25,ETo
2024-07-01,180,None,87,CA_37890,241,0.38,0.89,0.11,-0.38,-0.14,ETo
2024-07-01,180,None,88,CA_38650,47,0.35,0.85,0.08,-0.35,-0.17,ETo
2024-07-01,180,None,89,CA_38734,204,0.3,0.7,0.15,-0.29,-0.04,ETo
2024-07-01,180,None,90,CA_38912,69,0.33,0.75,0.23,-0.31,-0.1,ETo
2024-07-01,180,None,91,CA_39031,69,0.33,0.77,0.17,-0.33,-0.09,ETo
2024-07-01,180,None,92,CA_39032,69,0.35,0.8,0.18,-0.34,-0.12,ETo
2024-07-01,180,None,93,CA_39770,69,0.29,0.75,0.25,-0.29,-0.26,ETo
2024-07-01,180,None,94,CA_40009,69,0.31,0.75,0.31,-0.31,-0.16,ETo
2024-07-01,180,None,95,CA_41244,69,0.29,0.67,0.54,-0.29,-0.11,ETo
2024-07-01,180,None,96,CA_41458,69,0.24,0.58,0.22,-0.22,0.03,ETo
2024-07-01,180,None,97,CA_41682,69,0.44,1.04,-0.0,-0.44,-0.21,ETo
2024-07-01,180,None,98,CA_42021,69,0.31,0.77,0.27,-0.3,-0.26,ETo
2024-07-01,180,None,99,CA_42143,69,0.33,0.76,0.25,-0.32,-0.18,ETo
2024-07-01,180,None,100,CA_298397,75,0.13,0.23,-0.75,0.13,0.57,ET
2024-07-01,180,None,101,CA_299395,75,0.37,0.88,-0.64,-0.37,0.77,ET
2024-07-01,180,None,102,CA_299467,75,0.22,0.46,0.17,0.22,0.49,ET
2024-07-01,180,None,103,CA_300271,75,0.28,0.52,0.68,0.28,-1.0,ET
2024-07-01,180,None,104,CA_300581,75,0.39,0.8,0.58,-0.39,0.66,ET
2024-07-01,180,None,105,CA_300893,75,0.09,0.24,0.59,-0.0,0.92,ET
2024-07-01,180,None,106,CA_301734,75,0.21,0.48,0.35,-0.13,0.46,ET
2024-07-01,180,None,107,CA_301986,75,0.1,0.19,0.68,0.01,0.89,ET
2024-07-01,180,None,108,CA_302388,75,0.53,0.66,-0.15,-0.53,-1.0,ET
2024-07-01,180,None,109,CA_302578,75,0.3,0.6,-0.22,-0.3,-1.0,ET
2024-07-01,180,None,110,CA_302669,72,0.3,0.48,0.59,0.3,-0.78,ET
2024-07-01,180,None,111,CA_303433,72,0.09,0.17,0.08,0.0,0.98,ET
2024-07-01,180,None,112,CA_303972,47,0.16,0.32,0.54,-0.15,0.7,ET
2024-07-01,180,None,113,CA_304258,72,0.25,0.53,0.41,-0.25,-1.0,ET
2024-07-01,180,None,114,CA_304688,72,0.23,0.51,0.41,-0.21,-0.0,ET
2024-07-01,180,None,115,CA_305684,204,0.48,0.86,-0.39,-0.48,-0.11,ET
2024-07-01,180,None,116,CA_306027,204,0.16,0.3,0.36,-0.14,0.87,ET
2024-07-01,180,None,117,CA_306521,204,0.65,1.18,-0.85,-0.65,0.48,ET
2024-07-01,180,None,118,CA_307370,204,0.21,0.67,-0.56,0.14,-1.0,ET
2024-07-01,180,None,119,CA_307376,204,0.3,0.64,-0.91,-0.24,-0.75,ET
2024-07-01,180,None,120,CA_307472,204,0.46,0.89,0.18,-0.37,0.42,ET
2024-07-01,180,None,121,CA_307774,204,0.09,0.19,0.46,0.0,0.76,ET
2024-07-01,180,None,122,CA_32080,75,0.26,0.46,-0.86,0.25,0.91,ET
2024-07-01,180,None,123,CA_32260,61,1.23,1.98,-0.22,-1.23,-1.0,ET
2024-07-01,180,None,124,CA_32418,47,0.62,1.05,0.63,-0.62,-0.5,ET
2024-07-01,180,None,125,CA_32637,47,0.27,0.59,-0.03,-0.22,0.09,ET
2024-07-01,180,None,126,CA_32667,61,0.14,0.32,0.46,0.01,-1.0,ET
2024-07-01,180,None,127,CA_35772,36,0.4,0.76,-0.39,-0.4,0.35,ET
2024-07-01,180,None,128,CA_36095,61,0.45,1.0,-1.0,-0.45,-0.52,ET
2024-07-01,180,None,129,CA_36121,47,0.31,0.73,-0.73,-0.31,0.66,ET
2024-07-01,180,None,130,CA_36281,61,0.33,0.66,-0.55,-0.33,0.83,ET
2024-07-01,180,None,131,CA_36850,61,0.18,0.32,0.89,-0.18,0.64,ET
2024-07-01,180,None,132,CA_36898,37,0.34,0.67,0.5,-0.34,0.61,ET
2024-07-01,180,None,133,CA_36982,241,0.09,0.17,0.74,-0.07,0.92,ET
2024-07-01,180,None,134,CA_37400,61,0.51,0.87,-0.28,-0.51,0.69,ET
2024-07-01,180,None,135,CA_37674,47,0.79,1.31,-0.77,0.79,-0.66,ET
2024-07-01,180,None,136,CA_37683,61,0.57,0.87,-0.75,-0.57,-1.0,ET
2024-07-01,180,None,137,CA_37890,241,0.36,0.77,-0.47,-0.36,0.37,ET
2024-07-01,180,None,138,CA_38650,47,1.43,1.97,-0.85,1.43,0.38,ET
2024-07-01,180,None,139,CA_38734,204,0.16,0.25,0.28,-0.16,0.89,ET
2024-07-01,180,None,140,CA_38912,69,0.14,0.32,0.69,-0.14,0.92,ET
2024-07-01,180,None,141,CA_39031,69,0.26,0.38,0.23,-0.26,0.93,ET
2024-07-01,180,None,142,CA_39032,69,0.23,0.4,-0.56,-0.1,0.67,ET
2024-07-01,180,None,143,CA_39770,69,0.68,1.18,-0.0,-0.68,-1.0,ET
2024-07-01,180,None,144,CA_40009,69,0.46,0.93,0.22,-0.46,-0.07,ET
2024-07-01,180,None,145,CA_41244,69,0.19,0.38,0.79,-0.19,0.96,ET
2024-07-01,180,None,146,CA_41458,69,0.41,0.85,-0.77,-0.35,-0.46,ET
2024-07-01,180,None,147,CA_41682,69,0.08,0.15,-0.21,0.08,0.38,ET
2024-07-01,180,None,148,CA_42021,69,0.34,0.63,-0.75,-0.21,0.46,ET
2024-07-01,180,None,149,CA_42143,69,0.67,1.17,-0.84,-0.67,-1.0,ET
2024-07-01,180,ndvi,0,CA_298397,75,0.12,0.08,-1.0,0.12,-1.0,ETof
2024-07-01,180,ndvi,1,CA_299395,75,0.04,0.05,-0.99,-0.03,0.98,ETof
2024-07-01,180,ndvi,2,CA_299467,75,0.27,0.25,0.15,0.27,0.21,ETof
2024-07-01,180,ndvi,3,CA_300271,75,0.03,0.03,0.35,0.03,-0.62,ETof
2024-07-01,180,ndvi,4,CA_300581,75,0.07,0.07,-0.88,-0.07,0.91,ETof
2024-07-01,180,ndvi,5,CA_300893,75,0.06,0.06,0.69,0.06,0.62,ETof
2024-07-01,180,ndvi,6,CA_301734,75,0.27,0.25,0.11,-0.27,-1.0,ETof
2024-07-01,180,ndvi,7,CA_301986,75,0.08,0.07,-0.96,-0.08,-1.0,ETof
2024-07-01,180,ndvi,8,CA_302388,75,0.57,0.36,0.7,0.57,-1.0,ETof
2024-07-01,180,ndvi,9,CA_302578,75,0.06,0.06,0.89,0.06,-1.0,ETof
2024-07-01,180,ndvi,10,CA_302669,72,0.2,0.15,-0.95,0.2,-1.0,ETof
2024-07-01,180,ndvi,11,CA_303433,72,0.06,0.05,0.96,0.06,0.98,ETof
